nama_rumah_sakit,alamat,telp,text
OPTIK MELAWAI CENTRAL PARK JAKARTA,Mall Central Park Jl. S. Parman Kav. 28 Lt. UG No. 101,021-56985057,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK MELAWAI CITRALAND MALL JAKARTA,CITRALAND MALL LG NO.32,021-5681551,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK MELAWAI DAAN MOGOT,"Mall Daan Mogot, Lt. Dasar No. 11",021-5418159,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK MELAWAI LIPPO MALL PURI,LIPPO MALL PURI UG NO.15,021-22852715,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK MELAWAI MALL PURI INDAH,"Jl. Puri Agung, Puri Indah GF/3132, Kembangan",021-5822376,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK MELAWAI RUKO PURI INDAH,JL. PURI INDAH RAYA BLOK A NO. 23,021-5806730,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK MELAWAI SLIPI JAYA PLAZA,Plaza Slipi Jaya Lt. 1 Blok D-16,021-5346364,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
AUDY DENTAL GREENVILLE,JL RATU KEMUNING BLOK BK NO.6 GREENVILLE,(021) 29401060,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
RS CINTA KASIH TZU CHI,"JL. LINGKAR LUAR KAMAL RAYA OUTER RING ROAD, PERUMAHAN CINTA KASIH TZU CHI, CENGKARENG TIMUR, CENGKARENG",021-55963680,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK SEIS CENTRAL PARK,JL.  S. PARMAN KAV. 28 UPPER GROUND FLOOR UG-107  JAKARTA 11470,(021) 56985087|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK SEIS MAL CIPUTRA ( JL. ARTERI ),"JL.  ARTERI S. PARMAN, GROGOL UPPER GROUND UNIT UG 13-14",(021) 5681516|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK SEIS MAL TAMAN ANGGREK,JL.  LET.JEN S.PARMAN KAV 21 UPPER GROUND LOT NO. U-80 SLIPI - JAKARTA 11470,(021) 5639315|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK SEIS MAL PURI INDAH,"JL.  PURI AGUNG, PURI INDAH GROUND FLOOR UNIT 41A- 41B",(021) 5822376|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK SEIS NEO SOHO,FIRST FLOOR NO. L1-107 & L1-108 JL. S. PARMAN KAV.28 KEL. TJ DUREN SELATAN,021-27893395|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK SEIS ST MORITZ SIGNATURE LIPPO PURI,"JL. PURI INDAH RAYA BLOK U1, PURI INDAH, CBD, JAKARTA BARAT",021-22582477||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK INTERNASIONAL MDS 2,MANGGA DUA SQUARE LT.LOWER GROUND BLOK A NO.91-92,021-62312873,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK INTERNASIONAL KALIDERES,KOMP.PERUMAHAN CITRA GARDEN CITY 1 RUKO D7 NO.5 JL. PETA BARAT,021-5404908,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK SATURDAYS LIPPO MALL PURI,"LIPPO MALL PURI GROUND FLOOR GF-76 JL. PURI INDAH RAYA BLOK U1, CBD PURI INDAH, JAKARTA BARAT",0878-9500-9888|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
TOOTHS KINGDOM DENTAL CARE CENGKARENG,TAMAN PALEM LESTARI BLOK A34 NO.11 CENGKARENG,08128899712 / 087878118666|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
RS UKRIDA,"JL. ARJUNA UTARA NO.6, RT.06/RW.02, DURI KEPA, KEC.KEBON JERUK",021-39723999||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK MELAWAI RUKO TAMAN RATU,"JL. RATU KEMUNING, KOMPLEK PERUM TAMAN RATU INDAH BLOK D11 NO. 25B, KEL. DURI KEPA, KEC. KEBON JERUK",0815-7458-0885|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK MELAWAI RUKO CITRA GARDEN 6,"KOMP. PERUM CITRA 6 BLOK J 5A NO.18, KEL, TEGAL ALUR, KEC. KALIDERES",0815-7458-0881|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK MELAWAI RUKO TOMANG,"JL. TOMANG RAYA 15-A RT001 RW001, KEL.TOMANG, KEC. GROGOL PETAMBURAN",0815-7458-0878|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK SEIS MAL MATAHARI DAAN MOGOT,"JL. DAAN MOGOT RAYA KM 16, LANTAI DASAR NO. 7, JAKARTA BARAT",021-5418302|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK MELAWAI RUKO JALAN PANJANG,"JL. PANJANG NO 5B RT6 RW 11 , KEBON JERUK",0815-1042-3911|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK MELAWAI GRAHA KENCANA,GD. GRAHA KENCANA LT. DASAR |JL RAYA PERJUANGAN NO.88 KEBON JERUK,0815 1046 5178,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
HAPPY DENTAL CLINIC PURI INDAH MALL,"PURI INDAH MALL LANTAI LG NO.19, JL. PURI AGUNG RT.01/ RW.02, KEMBANGAN SELATAN, KEMBANGAN",021-5835 7196||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
HAPPY DENTAL CLINIC CIPUTRA MALL,"CIPUTRA MALL LT.4 JL. S PARMAN, GROGOL, PETAMBURAN",021-560-5409 / 0819-1106-5357||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
KLINIK DR. ABDUL RADJAK ANGKE,"JL. TUBAGUS ANGKE NO.27, TAMAN DUTA MAS BLOK D-9B NO.2-3",021-5675259/5679165||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
"KLINIK DR ABDUL RADJAK KALIDERS (d/h , MHT KALIDERES)",PERTOKOAN RUKO INDAH KALIDERES JL. PETA SELATAN BLOK A/1-2 KALIDERES,021-5456027||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
KLINIK DR. ABDUL RADJAK CENGKARENG (d/h KLINIK MHT CENGKARENG),"JL.  DAAN MOGOT, KM.17",021-54396298/6194581||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
RS ABDUL RADJAK CENGKARENG,"Jl. Daan Mogot KM. 17, Komp. Imperial Business Center Blok A No. 1-10",021-54396298,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
KLINIK KF.0254 - POS PENGUMBEN,JL. POS PENGUMBEN RAYA BLOK I NO. 11,021-53342348|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
KLINIK KF.INHOUSE KAWAN LAMA JAKARTA,JL. PURI KENCANA NO.1 KEMBANGAN,021-5828282||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
KLINIK KF.JOGLO,JL. JOGLO RAYA NO 117 C JOGLO,021-2568-0447|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
KLINIK KF.0714 - KALIDERES,"Jl. Citra Garden VII, RT. 6/11, Kalideres",021-22521955|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
KLINIK KF.MERUYA,JL. MERUYA ILIR RAYA NO. 8,021-29431031|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
KLINIK KF.0096 - SLIPI / KEMANGGISAN,JL. LETJEN. S. PARMAN BLOK. G NO. 14,021-5303347/51|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
KLINIK KF.0342 - SEMANAN,JL. TAMAN SEMANAN INDAH BLOK G NO.4,021-22524477|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK MELAWAI GREEN SEDAYU MALL,"GF-22, JL. TAMAN PALEM LESTARI NO.2 KEL. CENGKARENG BARAT KEC. CENGKARENG",0815-1046-5186,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
LABORATORIUM KLINIK PRODIA TAMAN PALEM,"JL. TAMAN PALEM BLOK G2 NO.16 RT 008 RW 015 CENGKARENG BARAT, CENGKARENG",021-22554769/52393308,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
LABORATORIUM KLINIK PRODIA MANGGA BESAR,JL. MANGGA BESAR NO. 93 AA RT/RW. 015/001 TANGKI,021-6294336,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
RSIA BINA SEHAT MANDIRI,"JL. DURI RAYA NO. 22 KEL. DURI KEPA KEC. KEBON JERUK, JAKARTA BARAT",021-5669411/12 / 5658870|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK SATURDAYS PURI INDAH MALL,"PURI INDAH MALL GF #61, JL. PURI AGUNG NO.1, KEMBANGAN SEL., KEC. KEMBANGAN",0877-4955-2511,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK SATURDAYS TAMAN ANGGREK,"#E25, LANTAI 4. MALL TAMAN ANGGREK, JL. LETJEN. S. PARMAN KAV. 21, TANJUNG DUREN SELATAN, GROGOL PETAMBURAN, RT.12/RW.1, TJ. DUREN SEL., GROGOL PETAMBURAN",0877-4955-2519,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
LAB. PRAMITA KEBON JERUK (BONJER),JL. KELAPA DUA RAYA NO.18 KEBON JERUK,021-53650211||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
SILOAM CLINIC TAMAN SARI,"JL. TAMAN SARI XI NO 6C, TAMAN SARI",021-2268-0103|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
SILOAM CLINIC DAAN MOGOT,PERUM DAAN MOGOT BARU JL. JIMBARAN BLOK 3A NO.3A KALIDERES,0813-8321-1103||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
SILOAM CLINIC MERUYA,"JL. MERUYA ILIR NO. 32, KELURAHAN SRENGSENG",021-25684804||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK TUNGGAL NEO SOHO MALL PODOMORO CITY ( NSC ),"JL. LETJEND S.PARMAN KAV.28, JAKARTA BARAT.11470",021-2789 3370||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK TUNGGAL LIPPO MALL PURI @ST.MORITZ ( STM ),"JL.PURI INDAH BULEVAR BLOK U1, PURI INDAH, JAKARTA BARAT",021-29 111 138||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK TUNGGAL TAMAN ANGGREK MAL ( AGR ),JL. S. PARMAN KAV. 21,021-563 9316||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
"OPTIK TUNGGAL CIPUTRA, MAL ( CTL )",JL. ARTERI S. PARMAN UG/40,021-568 1507||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK TUNGGAL MAL CENTRAL PARK ( CPJ ),JL. S. PARMAN KAV. 28 Upper Ground Floor 127,021-5698 5429||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK TUNGGAL PURI INDAH MAL ( PUM ),"JL. PURI AGUNG, PURI INDAH GF/3132",021-582 2326||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
KLINIK CITRA KEBAYORAN LAMA,Jl. Raya Kebayoran Lama No.18 RT. 06 RW. 01 Kel. Sukabumi Utara Kec. Kebon Jeruk Jakarta barat,021-22537896/082173179719,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
KLINIK ASRI MEDIKA MERUYA,"Jl. Raya Meruya Selatan No. 25 Kembangan , Jakarta Barat",021-58908407/082312240003,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
KLINIK SAFIRA,"Jl. Raya Joglo No. 59 A Kembangan , Jakarta Barat (SAFIRA)",021-58900171/081285902822,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
RS KANKER DHARMAIS,"JL. LETJEN S.PARMAN KAV.84-86, SLIPI",021-5681570|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK MELAWAI RUKO GREEN LAKE CITY,"RUKAN CORDOBA, JLN GREEN LAKE CITY BOULEVARD NO C.37 RT 005 RW 008 KEL DURI KOSAMBI, KEC CIPONDOH",081510465158,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
DENTAL UNIVERSE INDONESIA (TANJUNG DUREN),"JL. TANJUNG DUREN RAYA NO.350C RT.7/RW.3 TANJUNG DUREN UTARA, GROGOL, PETAMBURAN",021-86601509||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK SEIS OWNDAYS CIPUTRA JAKARTA,"MAL CIPUTRA JAKARTA LT. UG UNIT 23-24 , JL. ARTERI S PARMAN, JAKARTA BARAT",021-5631778|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK SATURDAYS CENTRAL PARK MALL,"CENTRAL PARK MALL JAKARTA, LT. UG UNIT 112, JL. LETJEN S. PARMAN KAV. 28, TJ. DUREN SEL., KEC. GROGOL PETAMBURAN, KOTA JAKARTA BARAT",0877-4955-2540|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
KLINIK GIGI NICE DENTAL CARE,"PLAZA INTERCON BLOK F NO.7 TAMAN KEBON JERUK, JL. MERUYA ILIR RAYA",021-5864545|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
KLINIK PRATAMA KEMANGGISAN MEDICAL CENTER,"JL. INSPEKSI KALI GROGOL NO.48, RT.7/RW.4, KEMANGGISAN, KEC. PALMERAH",0812-6317-1230|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
KLINIK UTAMA KEMANGGISAN MEDICAL CENTER,JL. KH. TAISIR NO.92 PALMERAH KEMANGGISAN,021-53342323|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK MELAWAI RS PELNI 1,"LT 2 | JL. K.S. TUBUN NO.92 - 94, KEL. SLIPI, KEC. PALMERAH, JAKARTA BARAT",0815-8532-6822|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
OPTIK MELAWAI RUKO POS PENGUMBEN,"JL. POS PENGUMBEN BLOK I NO. 10, KEL. SUKABUMI SELATAN, KEC. KEBON JERUK, KOTA JAKARTA BARAT PROVINSI DKI JAKARTA",0815 1942 0633,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA BARAT
RS YARSI,Jl. Letjen. Suprapto Kavling 13. Cempaka Putih Jakarta Pusat 10510,021-80618618,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS GIGI DAN MULUT (RSGM) YARSI,Jl. Letjend. Suprapto Kav.13. Cempaka Putih,'021-29287264,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
KLINIK JAKARTA EYE CENTER (JEC) TAMBORA,Jl. Iman Mahbud No.31 Duri Pulo. Gambir,'(021) 29221000/6323919,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RSU BUNDA JAKARTA,Jl. Teuku Cik Ditiro  No.21. Menteng,021-31923344/ 31922005,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS HUSADA,Jl. Raya Mangga Besar No.137-139,'021-6260108/021-6490090,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS JAKARTA,Jl. Garnisun No.1  Jend. Sudirman. Kav.49,'021-5732241/5741828021-5741828,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS KHUSUS BEDAH SS MEDIKA,Jl.  Salemba I No 11 Jakarta Pusat,'021-3913336/3926689,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RSPAD GATOT SUBROTO (PAV. IKA),Jl. Abdul Rachman Saleh No.24,'021-3504614,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RSIA YPK MANDIRI,Jl. Gereja Theresia. No. 22,'021-3909725,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RSIA BUNDA JAKARTA,Jl. Teuku Cik Ditiro  No.28. Menteng,'(021) 31922005 / 3143215,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS KHUSUS THT-BEDAH PROKLAMASI,Jl. Proklamasi  No.43,'021- 3900002/3906893/3144795/3909783,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
PRIMAYA HOSPITAL EVASARI (D/H RSU. EVASARI),Jl. Rawamangun No.47 - Pramuka,'021-4201515 / 4202851-52,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS ST.CAROLUS SALEMBA,Jl. Salemba Raya No.41,'021-3904441,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS KRAMAT 128,Jl. Kramat Raya No.128,'021-3909814/3918287/3909514,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RSPAD GATOT SUBROTO PAV.KARTIKA 1(D/H PAV.KARTIKA),Jl. Abdul Rachman Saleh No.24,'021-384 0484. 3441008021-376134,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RSPAD GATOT SUBROTO PAV.DARMAWAN (D/H NON. PAV),Jl.  Abdul Rachman Saleh No.24,'021-3448929,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RSIA TAMBAK,Jl. Tambak.No.18  Manggarai,021-2303444,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
HENDRA HIDAYAT IMPLANT CENTER,Sahid Sudirman Residence Lt. 1 Unit 1. Jl.  Jend. Sudirman No. 86 Jakarta Pusat,'021-52970102/104,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
HENDRA HIDAYAT DENTAL CENTER (HHDC),Thamrin City - Office Suite Floor 3 Unit 2. Jl.  Kh. Mas Masyur Jakarta,'021-3199 7482,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
TOOTHS KINGDOM DENTAL CARE BENHIL,"JL. DANAU TOBA NO.143 RT 143 RT 07/ RW 03. BENDUNGAN HILIR, KEC. TANAH ABANG",0852-8009-7308|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS JAKARTA EYE CENTER (JEC) MENTENG,Jl. Cik Di Tiro 46. Menteng,021-29221000/31935600,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS ISLAM JAKARTA (CEMPAKA PUTIH),Jl. Cempaka Putih Tengah I/1,'021- 4244208 / 4250451 / 42801567,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS BEDAH THT PROF. NIZAR,Jl.  Kesehatan No.9,'021- 3503435/34834982,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS PRIMAYA PGI CIKINI,Jl. Raden Saleh No.40 Cikini,'021-38997777,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS BUDI KEMULIAAN,Jl. Budi Kemuliaan No.25,'021-3842828-,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RSPAD GATOT SUBROTO PAV.KARTIKA 3(DH P.IMAMSUJUDI),Jl. Abdul Rahman Saleh No.24,'021-3441008 / 3840484,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS HERMINA KEMAYORAN (d/h RSIA HERMINA PODOMORO),Jl. Selangit Blok B.10. Kav.4  Gunung Sahari. Kemayoran,021-22602525,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RSPAD GATOT SUBROTO PAV.KARTIKA 2 (D/H P.DARMAWAN),Jl. Abdul Rachman Saleh No.24,'021-3840484/3500004/021-376134,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS MITRA KELUARGA KEMAYORAN,Jl. Hbr Motik Landas Pacu Timur. Kemayoran,'021-6545555/888,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS DR. ABDUL RADJAK SALEMBA,Jl.  Salemba Tengah. No.26-28,'021-3904422,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS MURNI TEGUH SUDIRMAN JAKARTA,Jl. Jend.Sudirman Kav.86 Karet. Tanah Abang,'021- 57853911,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS ABDI WALUYO,Jl. H.O.S. Cokroaminoto. No.31-33,'021-3144989,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
KLINIK MHDC WISMA 46,"WISMA 46 KOTA BNI LT1.10, JL. JEND SUDIRMAN KAV 1 RT/RW: 10/09, KARET TENGSIN, TANAH ABANG",021-5742211,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
LAB PRODIA CIDENG,Jl. Cideng Timur No.48,'021- 3510279.280.378,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
KLINIK PRODIA HEALTH CARE KRAMAT,Jl. Kramat Raya No.150,'021 - 3906709,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
KLINIK MATA NUSANTARA (KEMAYORAN),"THE MANSION KEMAYORAN, BOUGENVILE - FONTANA TOWER, LT.18-19 JL. TREMBESI BLOK D-4, BANDAR BARU KEMAYORAN",(021) 654 6688,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK MELAWAI ATRIUM PLAZA,"Plaza Atrium Segitiga Senen Lt. Dasar No. 32C, Jl. Senen Raya No. 135",021-3867834,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK MELAWAI GAJAH MADA PLAZA,"Gajah Mada Plaza Lt. Dasar No. 53-55, Jl. Gajah Mada No. 19",021-6336205,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK MELAWAI GALLERY SENAYAN CITY,"Senayan City Mall, Jl. Asia Afrika No. 19",021-72781510,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK MELAWAI GRAND INDONESIA II,GRAND INDONESIA II EAST MALL 2ND FLOOR UNIT 40,021-23580564,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK MELAWAI GREEN PRAMUKA,GREEN PRAMUKA GF NO.03-04,0815-8816-263,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK MELAWAI KRAMAT RAYA 148,JL. KRAMAT RAYA NO.148A-B,021-3900951,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK MELAWAI MENTENG,JL. H.O.S COKROAMINOTO NO.78,021-31930409,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK MELAWAI PLAZA INDONESIA,"Plaza Indonesia Lt. 3 E13, MH. Thamrin No. 28-30",021-29924072,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK MELAWAI PLAZA SENAYAN,Plaza Senayan Mall Lt. 2 No. 266C-268C,021-5725382,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK MELAWAI SALEMBA RAYA,JL. SALEMBA RAYA NO. 57-59,021-3925888,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK SEIS GREEN PRAMUKA SQUARE,Jl. Jend Ahmad Yani Kav. 49,021-29624938|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK SEIS PASAR BARU,JL.  PASAR BARU NO. 101,"TELP. (021) 3812849, 3812429|",Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK SEIS PLAZA INDONESIA,JL.  M.H. THAMRIN NO.28-30 LANTAI 3 NO. E14 & E15 JAKARTA PUSAT 10350,(021) 31926924|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK SEIS GRAND INDONESIA MALL,JL.  MH. THAMRIN NO. 1 LT. 2 WEST MALL UNIT WM-2-20 JAKARTA 10310,(021) 23580623|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK SEIS PLAZA ATRIUM,JL.  SENEN RAYA NO.135 LANTAI DASAR UNIT G.43-44,(021) 3862967|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK SEIS PLAZA GAJAH MADA,JL.  GAJAH MADA NO. 19 - 26 LANTAI DASAR NO. 47 - 49,(021) 6344648|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK SEIS PLAZA SENAYAN,"JL.  ASIA AFRIKA NO. 8 LANTAI 2 NO. 257C, 259C, 230B & 232B JAKARTA PUSAT 10270","(021) 5725154, 5725121|",Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
OPTIK SEIS SENAYAN CITY,JL.  ASIA AFRIKA LOT 19 FIRS. T FLOOR NO. 1 - 29 JAKARTA PUSAT 10270,( 021) 72781258|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RS UPN CIPTO MANGUNKUSUMO (KENCANA),JL. DIPONEGORO NO.71,"(021) 1500 135 , (021) 9200 5164|",Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
RSUPN CIPTO MANGUNKUSUMO PUSAT (NON KENCANA),JL. DIPONEGORO NO.71,021-3148991 / 3914661|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
KASOEM VISION CARE CIKINI,JL. CIKINI RAYA NO. 18,021-3151070|,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
KLINIK GRAHA PT YPK MANDIRI,"GEDUNG GRAHA MANDIRI LT.1 LOBBY SELATAN,JL.  IMAM BONJOL NO.61",021-39838556||,Admedika Corporate | Provinsi: DKI JAKARTA | Kota: JAKARTA PUSAT
