nama_rumah_sakit,alamat,telp,text
RS Gading Pluit,"Jl. Boulevard Timur Raya, Kelapa Gading Kota Jakarta Utara
DKI Jakarta Indonesia 14250",214521001,"Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Utara | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Utara | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RSU Garba Med Kerobokan,"Jl. Raya Kerobokan, Lingkungan Jambe No.53, Kerobokan Kaja, Kuta Utara
Kabupaten Badung Bali
Indonesia 80361",81236796001,"Cashless - Tanpa Persetujuan Akhir | Bali | Kabupaten Badung | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Bali | Kabupaten Badung | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Gatoel,"Jl. Raden Wijaya 56 Mojokerto Kota Mojokerto
Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kota Mojokerto | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kota Mojokerto | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RSPAD Gatot Subroto Pav.Darmawan,"JL. ABDUL RACHMAN SALEH NO.24
Kota Jakarta Pusat DKI Jakarta Indonesia", ,Reimbursement | DKI Jakarta | Kota Jakarta Pusat | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | DKI Jakarta | Kota Jakarta Pusat | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RSPAD Gatot Subroto Pav.Kartika 1,"JL. ABDUL RACHMAN SALEH NO.24
Kota Jakarta Pusat DKI Jakarta Indonesia", ,Reimbursement | DKI Jakarta | Kota Jakarta Pusat | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | DKI Jakarta | Kota Jakarta Pusat | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RSPAD Gatot Subroto Pav.Kartika 2,"JL. ABDUL RACHMAN SALEH NO.24
Kota Jakarta Pusat DKI Jakarta Indonesia", ,Reimbursement | DKI Jakarta | Kota Jakarta Pusat | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | DKI Jakarta | Kota Jakarta Pusat | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RSPAD Gatot Subroto Pav.Kartika 3,"JL. ABDUL RACHMAN SALEH NO.24
Kota Jakarta Pusat DKI Jakarta Indonesia", ,Reimbursement | DKI Jakarta | Kota Jakarta Pusat | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | DKI Jakarta | Kota Jakarta Pusat | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RSPAD Gatot Subroto,"JL. ABDUL RACHMAN SALEH NO.24
Kota Jakarta Pusat DKI Jakarta Indonesia", ,Reimbursement | DKI Jakarta | Kota Jakarta Pusat | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | DKI Jakarta | Kota Jakarta Pusat | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Gerbang Sehat Mahulu,"Ujoh Bilang Kec. Long Bagun Kab. Mahakam Ulu Kabupaten Mahakam Hulu
Kalimantan Timur
Indonesia", ,Reimbursement | Kalimantan Timur | Kabupaten Mahakam Hulu | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Kalimantan Timur | Kabupaten Mahakam Hulu | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RSIA Gladiool,Jl. Kenanga. No.4-6 Kota Magelang Jawa Tengah Indonesia 56122,293362702,"Cashless - Tanpa Persetujuan Akhir | Jawa Tengah | Kota Magelang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Tengah | Kota Magelang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Graha Husada Jepara,"Jl. M.H. Thamrin, No.14 Kabupaten Jepara  Jawa Tengah  Indonesia", ,Reimbursement | Jawa Tengah | Kabupaten Jepara | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Tengah | Kabupaten Jepara | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Graha Sehat Kraksaan,"Jl. Raya Panglima Sudirman No.02, Sumber Armi, Sumberlele, Kec. Kraksaan,
Kabupaten Probolinggo Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kabupaten Probolinggo | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kabupaten Probolinggo | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Grandmed,"Jl. Raya Medan - Lubuk Pakam KM. 25 No. 66 Kel, Petapahan, Kec. Lubuk Pakam
Kabupaten Deli Serdang Sumatera Utara Indonesia 20514",8116057610,Reimbursement | Sumatera Utara | Kabupaten Deli Serdang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 22 May 2025 | Reimbursement | Sumatera Utara | Kabupaten Deli Serdang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 22 May 2025 | prudential | prudential
RSU Grha Bhakti Medika,"Jl. Prof. Dr. Ida Bagus Mantra No.99, Negari, Banjarankan, Kabupaten Klungkung, Bali
Kabupaten Klungkung Bali
Indonesia", ,Reimbursement | Bali | Kabupaten Klungkung | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Bali | Kabupaten Klungkung | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Grha Kedoya,"Jl. Panjang Arteri No.26, RT.15/RW.7, Kedoya Utara, Kec. Kb. Jeruk
Kota Jakarta Barat DKI Jakarta Indonesia 11520",2129910999,"Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Barat | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Barat | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Griya Husada Madiun,"Jl. Mayjen Panjaitan No. 22, Banjarejo, Taman, Madiun Kabupaten Madiun
Jawa Timur
Indonesia", ,Reimbursement | Jawa Timur | Kabupaten Madiun | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Timur | Kabupaten Madiun | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Griya Mahardhika Yogyakarta,"Jl. Parangtritis, Km. 4, Gg. Wijaya Kusuma No.212 5, Druwo, Bangunharjo, Kec. Sewon, Kab. Bantul, Daerah Istimewa Yogyakarta
Kabupaten Bantul DI Yogyakarta
Indonesia", ,Reimbursement | DI Yogyakarta | Kabupaten Bantul | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | Reimbursement | DI Yogyakarta | Kabupaten Bantul | Tanggal Bergabung PRUPriority Hospital Reimbursement: 20 Feb 2024 | prudential | prudential
RS Gunung Manik,"Jl, Air Kuang, Parittiga, West Bangka Regency, Bangka Belitung Islands 33362
Kabupaten Bangka Barat
Bangka Belitung Indonesia", ,Reimbursement | Bangka Belitung | Kabupaten Bangka Barat | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Bangka Belitung | Kabupaten Bangka Barat | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RSUP H. Adam Malik,"Jl. Bunga Lau No.17, Kemenangan Tani, Kec. Medan Tuntungan
Kota Medan Sumatera Utara
Indonesia 20136",618360143,Cashless - Dengan Persetujuan Akhir | Sumatera Utara | Kota Medan | Cashless - Dengan Persetujuan Akhir | Sumatera Utara | Kota Medan | prudential | prudential
RS H. L. Manambai Abdulkadir,"Jl. Lintas Sumbawa-Bima KM. 5 Sumbawa Besar Kabupaten Sumbawa
Nusa Tenggara Barat (NTB)
Indonesia", ,Reimbursement | Nusa Tenggara Barat (NTB) | Kabupaten Sumbawa | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Nusa Tenggara Barat (NTB) | Kabupaten Sumbawa | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Hamori,"Jl. Raya Sembung Pagaden, Jabong, Kec. Pagaden, Kabupaten Subang, Jawa Barat 41251
Kabupaten Subang Jawa Barat Indonesia", ,Reimbursement | Jawa Barat | Kabupaten Subang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Barat | Kabupaten Subang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Harapan Bersama,Jl. P. Belitung No.61 Kota Singkawang Kalimantan Barat Indonesia 79123,562631791,"Cashless - Tanpa Persetujuan Akhir | Kalimantan Barat | Kota Singkawang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Kalimantan Barat | Kota Singkawang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Harapan Bunda Aceh,"Jl Teuku Umar No. 181-211, Seutui, Kecamatan Baiturrahman Kota Banda Aceh
Nanggroe Aceh Darussalam (NAD) Indonesia 23243",65148114,Cashless - Dengan Persetujuan Akhir | Nanggroe Aceh Darussalam (NAD) | Kota Banda Aceh | Rawat Inap | Cashless - Dengan Persetujuan Akhir | Nanggroe Aceh Darussalam (NAD) | Kota Banda Aceh | Rawat Inap | prudential | prudential
RS Harapan Bunda,"Jl. Raya Bogor Km.22 No.44 Kota Jakarta Timur
DKI Jakarta
Indonesia", ,Reimbursement | DKI Jakarta | Kota Jakarta Timur | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | DKI Jakarta | Kota Jakarta Timur | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Harapan Ibu Purbalingga,"Jl. Mayjend. Soengkono KM. 1 Kabupaten Purbalingga
Jawa Tengah Indonesia", ,Reimbursement | Jawa Tengah | Kabupaten Purbalingga | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Tengah | Kabupaten Purbalingga | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Harapan Insani,"Jl. Iskandar No.88, Kel.Madurejo, Kec. Arut Selatan Kabupaten Kotawaringin Barat
Kalimantan Tengah Indonesia 74112",5322067332,"Cashless - Tanpa Persetujuan Akhir | Kalimantan Tengah | Kabupaten Kotawaringin Barat | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Kalimantan Tengah | Kabupaten Kotawaringin Barat | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Harapan Keluarga,"Jl. Ahmad Yani no 9 Selagalas Sandubaya Kota Mataram
Nusa Tenggara Barat (NTB) Indonesia 83237",3706177000,"Cashless - Tanpa Persetujuan Akhir | Nusa Tenggara Barat (NTB) | Kota Mataram | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Nusa Tenggara Barat (NTB) | Kota Mataram | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RSAB Harapan Kita,"Jl. Letjen S. Parman No.Kav. 87, Slipi, Kec. Palmerah Kota Jakarta Barat
DKI Jakarta Indonesia 11420",215668284,Cashless - Dengan Persetujuan Akhir | DKI Jakarta | Kota Jakarta Barat | Cashless - Dengan Persetujuan Akhir | DKI Jakarta | Kota Jakarta Barat | prudential | prudential
RS Harapan Sehat Bumiayu,"Kemaron, Negaradaha, Kec. Bumiayu, Kabupaten Brebes, Jawa Tengah 52273
Kabupaten Brebes Jawa Tengah
Indonesia", ,Reimbursement | Jawa Tengah | Kabupaten Brebes | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Tengah | Kabupaten Brebes | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Harapan Sehat Jatibarang,"Jl Raya Jatibarang Brebes, Jatinegara Jatibarang Kabupaten Brebes
Jawa Tengah
Indonesia", ,Reimbursement | Jawa Tengah | Kabupaten Brebes | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Tengah | Kabupaten Brebes | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Harapan Sehat Pemalang,"Jl. R.E. Martadinata No.111, Pelutan, Kec. Pemalang, Kabupaten Pemalang, Jawa Tengah 52312 Kabupaten Pemalang
Jawa Tengah Indonesia", ,Reimbursement | Jawa Tengah | Kabupaten Pemalang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Tengah | Kabupaten Pemalang | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Harapan Sehat Slawi,"JL. RAYA GATOT SUBROTO, SLAWI, KABUPATEN TEGAL
Kabupaten Tegal Jawa Tengah Indonesia", ,Reimbursement | Jawa Tengah | Kabupaten Tegal | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Jawa Tengah | Kabupaten Tegal | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RSJPD Heartology,"Blk. S, Jl. Birah III Lapangan No.4, Rw. Bar., Kec. Kby. Baru Kota Jakarta Selatan
DKI Jakarta
Indonesia 12180",2150959955,Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Selatan | Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Selatan | prudential | prudential
RS Hendrik Fintay Kabupaten Sarmi,"Jl Trans Jayapura-Sarmi Kampung Dabe Distrik Pantai Timur Bagian Barat Kabupaten Sarmi Provinsi Papua
Kabupaten Sarmi Papua
Indonesia", ,Reimbursement | Papua | Kabupaten Sarmi | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | Reimbursement | Papua | Kabupaten Sarmi | Tanggal Bergabung PRUPriority Hospital Reimbursement: 29 Mar 2025 | prudential | prudential
RS Hermina Aceh,"Jl. Sukarno - Hatta, Kec. Ingin Jaya Kabupaten Aceh Besar
Nanggroe Aceh Darussalam (NAD) Indonesia",6518072525,Cashless - Tanpa Persetujuan Akhir | Nanggroe Aceh Darussalam (NAD) | Kabupaten Aceh Besar | Cashless - Tanpa Persetujuan Akhir | Nanggroe Aceh Darussalam (NAD) | Kabupaten Aceh Besar | prudential | prudential
RS Hermina Arcamanik,"Jl. AH. Nasution No.50 Antapani, Bandung Kota Bandung
Jawa Barat Indonesia 40294",2287242525,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bandung | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bandung | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Hermina Balikpapan,"l. MT Haryono Jl. Sepinggan Baru No.45, Sepinggan, Kecamatan Balikpapan Selatan
Kota Balikpapan Kalimantan Timur Indonesia 76114",5428532525,"Cashless - Tanpa Persetujuan Akhir | Kalimantan Timur | Kota Balikpapan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Kalimantan Timur | Kota Balikpapan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Hermina Banyumanik,"Jl. Jendral Polisi Anton Soedjarwo No 195A. Kota Semarang
Jawa Tengah Indonesia 50263",2476488989,"Cashless - Tanpa Persetujuan Akhir | Jawa Tengah | Kota Semarang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Tengah | Kota Semarang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Hermina Bekasi,"Jl. Kemakmuran No.39, Marga Jaya, Bekasi Selatan Kota Bekasi
Jawa Barat Indonesia 17141",218842121,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bekasi | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bekasi | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Hermina Bitung,"Jl. Raya Serang - KM 10, Pos Bitung RT 001 RW 004, Desa Kadu, Kec. Curug
Kabupaten Tangerang Banten
Indonesia 15810",2159497525,"Cashless - Tanpa Persetujuan Akhir | Banten | Kabupaten Tangerang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Banten | Kabupaten Tangerang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Hermina Bogor,"Ring Road I kav. 23-27, Perum. Taman Yasmin Kota Bogor
Jawa Barat Indonesia 16113",2518382525,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bogor | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Bogor | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Hermina Ciawi,"Jl. Raya Puncak - Gadog No.23, Pandansari, Kec. Ciawi Kabupaten Bogor
Jawa Barat
Indonesia",2518407575,Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kabupaten Bogor | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kabupaten Bogor | prudential | prudential
"Hermina Ciledug, RSIA (D.H Mutiara Bunda Tangerang)","Jl. H. Mencongan RT 001 RW 001 Kel. Sudimara Timur, Kec. Ciledug
Kota Tangerang Banten Indonesia 15151",217301365,"Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Hermina Cilegon,"Jl. Nn No.65, RT.3/RW.3, Masigit, Kec. Jombang Kota Cilegon
Banten
Indonesia 42414",2547812525,Cashless - Tanpa Persetujuan Akhir | Banten | Kota Cilegon | Cashless - Tanpa Persetujuan Akhir | Banten | Kota Cilegon | prudential | prudential
RS Hermina Ciputat,"Jl. Ciputat Raya No.2, Kertamukti Tangerang Selatan Kota Tangerang Selatan
Banten Indonesia 15419",2174702525,"Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang Selatan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Banten | Kota Tangerang Selatan | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Hermina Ciruas,"Jl. Raya Serang Km. 9. Kp. Ranjeng RT.001 RW. 001 Desa Ranjeng. Kecamatan Ciruas
Kabupaten Serang Banten
Indonesia 42182",254281829,"Cashless - Tanpa Persetujuan Akhir | Banten | Kabupaten Serang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Banten | Kabupaten Serang | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Hermina Daan Mogot,"Jl. Kintamani Raya No.2, Perumahan Daan Mogot Baru Kota Jakarta Barat
DKI Jakarta Indonesia 11840",215408989,"Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Barat | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | DKI Jakarta | Kota Jakarta Barat | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Hermina Depok,"Jl. Siliwangi No.50 Pancoranmas Kota Depok
Jawa Barat Indonesia 16436",2177202525,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Depok | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kota Depok | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, Hemodialisa, Kemotherapy dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Hermina Galaxy,"Ruko Grand Galaxy City, Jl. Pulo Sirih Barat Raya, Jaka Setia, Bekasi Selatan, Pekayon Jaya
Kabupaten Bekasi Jawa Barat Indonesia 17147",218222525,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kabupaten Bekasi | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kabupaten Bekasi | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
RS Hermina Grand Wisata,"Jl. Festival Boulevard Blok JA, No.1, Grand Wisata, Lambangsari, Tambun Selatan
Kabupaten Bekasi Jawa Barat Indonesia 17510",2182651212,"Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kabupaten Bekasi | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | Cashless - Tanpa Persetujuan Akhir | Jawa Barat | Kabupaten Bekasi | 1. Rawat Inap
2. Rawat Jalan (Post Rawat Inap, Kecelakaan, dan One Day Surgery)
3. Pre-Admission | prudential | prudential"
