nama_rumah_sakit,alamat,telp,text
RSIA BUNDA DENPASAR,"JL. GATOT SUBROTO NO 455X, PADANG SAMBIAN KAJA,
DENPASAR BARAT",0361-427508/2093111,DENPASAR | rawat inap | rawat jalan | Sompo
KLINIK KF.0034 - DIPONEGORO,JL. DIPONEGORO 125,0361-2255555,DENPASAR | rawat jalan | Sompo
KLINIK KF.0173 - SANUR,JL. BYPASS NGURAH RAI NO. 232,0361-283395,DENPASAR | rawat jalan | Sompo
KLINIK KF.0235 - IMAM BONJOL,JL. IMAM BONJOL 66,0811-3811-5353,DENPASAR | rawat jalan | Sompo
KLINIK KF.0640 - MONANG MANING,JL. GUNUNG BATUKARU NO 72,0361-487549,DENPASAR | rawat jalan | Sompo
KLINIK MATA JEC DENPASAR BALI,JL. TEUKU UMAR BARAT NO. 170,0361-8455409,DENPASAR | rawat jalan | Sompo
APOTEK KF GATSU 2,"JL. GATOT SUBROTO NO.18 B DENPASAR, DENPASAR UTARA",81138115364,DENPASAR | rawat jalan | Sompo
APOTEK KF TUKAD YEH AYA,JL. TUKAD YEH AYA NO. 51 DENPASAR SELATAN,81138115370,DENPASAR | rawat jalan | Sompo
APOTEK KF MARLBORO,JALAN TEUKU UMAR BARAT NO. 28 DENPASAR,81138115372,DENPASAR | rawat jalan | Sompo
APOTEK KF DANAU BUYAN,JALAN DANAU BUYAN NO 13A SANUR DENPASAR SELATAN,81138115374,DENPASAR | rawat jalan | Sompo
APOTEK KF MONANG MANING 2,JL. GUNUNG RINJANI IXB NO.7 DENPASAR,81138115377,DENPASAR | rawat jalan | Sompo
APOTEK KF.07 NANGKA UTARA,JL. NANGKA UTARA NO. 273A,81139001508,DENPASAR | rawat jalan | Sompo
APOTEK KF IMAM BONJOL 2,JL IMAM BONJOL NO 515 DENPASAR SELATAN,81139001510,DENPASAR | rawat jalan | Sompo
APOTEK KF BUANA RAYA,"JL. BUANA RAYA, DENPASAR BARAT",0361-9091188,DENPASAR | rawat jalan | Sompo
RS BHAYANGKARA DENPASAR,"JL. TRIJATA NO.32, SUMERTA KELOD, KEC. DENPASAR UTARA",0361-234670/222908,DENPASAR | rawat inap | rawat jalan | Sompo
RS TK II UDAYANA,"JL. P.B. SUDIRMAN NO.1, DAUH PURI, KEC. DENPASAR BARAT",0361-4787610,DENPASAR | rawat inap | rawat jalan | Sompo
OPTIK SEIS TRANS STUDIO BALI,"JL. IMAM BONJOL 440 GF F1-16, DENPASAR, BALI",0361-6207102,DENPASAR | rawat jalan | Sompo
"KLINIK UTAMA
QUANTUM (RENON)",JL. MOH YAMIN NO.11A DENPASAR,0361-261788,DENPASAR | rawat jalan | Sompo
OPTIK MELAWAI RUKO HANG TUAH SANUR,"KOMPLEK RUKO WAYANG SANUR, JL. BYPASS NGURAH RAI NO. 5, SANUR KAJA",0815-1042-3906,DENPASAR | rawat jalan | Sompo
HELIX KLINIK & LABORATORIUM CAB. BALI,"JL. TEUKU UMAR NO.246, DAUH PURI KAUH, KEC. DENPASAR
BAR",0811-1915-4134,DENPASAR | rawat jalan | Sompo
"KLINIK UTAMA
GAHARU INFINITY MEDICARE CENTRE",JL. AHMAD YANI UTARA NO.244 PEGUYANGAN,0821-4482-5757,DENPASAR | rawat jalan | Sompo
"KLINIK PRATAMA NIKI DIAGNOSTIC
CENTER SUNSET",JL. SUNSET ROAD NO 48D SEMINYAK KUTA TUBAN- BALI,0361-9346302,DENPASAR | rawat jalan | Sompo
GIO DENTAL CARE DENPASAR,"JUNCTION, JL. MAHENDRADATTA NO.5, PADANGSAMBIAN KLOD, KEC. DENPASAR BARAT",0821-2812-8799,DENPASAR | rawat jalan | Sompo
KLINIK INTIBIOS CABANG BALI,"JL. RAYA PUPUTAN 68X
DENPASAR, DESA/KELURAHAN DANGIN PURI KELOD, KEC.
DENPASAR TIMUR",0818-1817-7171,DENPASAR | rawat jalan | Sompo
KLINIK UTAMA ESWEN MEDICA,"JL. TEUKU UMAR BARAT NO. 369, RUKO R7-8 DENPASAR,
DESA/KELURAHAN
PADANGSAMBIAN KELOD, KEC. DENPASAR BARAT",0811-388-5050,DENPASAR | rawat jalan | Sompo
"LABORATORIUM
DIAGNOS DENPASAR","JL. DIPONEGORO NO. 147, DAUH PURI KLOD, DENPASAR BARAT",0818-0533-5253,DENPASAR | rawat jalan | Sompo
LAB KLINIK BIO MEDIKA BALI,JL. WR. SUPRATMAN NO. 62 DENPASAR,0361-8491077/8491078,DENPASAR | rawat jalan | Sompo
"OPTIK MELAWAI
LIVING WORLD BALI","LIVING WORLD DENPASAR (LT 1 - NO 25) , JL. GATOT SUBROTO TIM., TONJA",0815-8532-6765,DENPASAR | rawat jalan | Sompo
OPTIK SEIS PLAZA RENON,"FIRST FLOOR NO.1FL-12, JALAN RAYA PUPUTAN  NO.210 RENON,
DENPASAR TIMUR",0361-251482,DENPASAR | rawat jalan | Sompo
OPTIK SEIS LIVING WORLD DENPASAR,"FIRST FLOOR UNIT 1-23, JL
GATOT SUBROTO TIMUR, TONJA, DENPASAR UTARA",0361-6200167,DENPASAR | rawat jalan | Sompo
OPTIK TUNGGAL LIVING WORLD DENPASAR,"JL. GATOT SUBROTO TIM.,
TONJA, KEC. DENPASAR UTARA",0811-1923-6974,DENPASAR | rawat jalan | Sompo
"OPTIK DR SPECS
TRANS STUDIO MALL BALI","TRANSSTUDIO MALL BALI, LT. FI UNIT 07, JL. IMAM BONJOL NO.440, PEMECUTAN KLOD, KEC. DENPASAR BAR., KOTA
DENPASAR, BALI",0857-3229-7816,DENPASAR | rawat jalan | Sompo
OPTIC DR SPECS LEVEL 21 MALL BALI,"LEVEL 21 MALL BALI, LT. FF UNIT 12, JL. TEUKU UMAR NO.1, DAUH PURI KLOD, KEC. DENPASAR BAR., KOTA DENPASAR, BALI",0812-1351-1562,DENPASAR | rawat jalan | Sompo
OPTIK MELAWAI ICON BALI MALL,"UNIT UG-12 JL. DANAU
TAMBLINGAN NO 27 KEL. SANUR KEC. DENPASAR SELATAN,
DENPASAR BALI",0815-1972-5260,DENPASAR | rawat jalan | Sompo
RSIA BALI ROYAL,"JALAN TANTULAR BARAT , DENPASAR TIMUR",036-1210-9000,DENPASAR | rawat inap | rawat jalan | Sompo
FDC DENTAL CLINIC BALI,"JL. GATOT SUBROTO TENGAH NO.18G, DANGIN PURI KAJA, KEC. DENPASAR UTARA, KOTA DENPASAR, BALI",0361-2101000,DENPASAR | rawat jalan | Sompo
OPTIK SEIS ICON BALI MAL,"UG NO.UG-03B JL DANAU TAMBLINGAN NO.27, SANUR, DENPASAR SELATAN, BALI",0361-3705-273,DENPASAR | rawat jalan | Sompo
KLINIK UTAMA OSADHA SANUS RENES,"JALAN DIPONEGORO NOMOR 686, KEL. PEDUNGAN, KEC.
DENPASAR SELATAN, KOTA DENPASAR, BALI",0852-1001-0068,DENPASAR | rawat jalan | Sompo
OPTIK DR. SPECS ICON MALL BALI,"ICON MALL BALI LANTAI 1F UNIT 09, JALAN DANAU TAMBLINGAN NO. 27",0813-8788-2170,DENPASAR | rawat jalan | Sompo
BALI INTERNATIONAL HOSPITAL,"JALAN KAWASAN EKONOMI KHUSUS SANUR, LOT H1 - H2",0856-9559-7854,DENPASAR | rawat inap | rawat jalan | Sompo
"OPTIK MELAWAI BATUBULAN
GIANYAR BALI","JL. RAYA BATUBULAN, KEL. BATUBULAN, KEC. SUKAWATI, KAB. GIANYAR, PROVINSI BALI",0815-1989-6310,DENPASAR | rawat jalan | Sompo
OPTIK TUNGGAL ICON MALL BALI,JL. DANAU TAMBLINGAN NO.27 SANUR - DENPASAR SELATAN,0811-9001-3827,DENPASAR | rawat jalan | Sompo
RSU BHAKTI YUDHA,"JL. RAYA SAWANGAN NO.24, DEPOK",021-7520082,DEPOK | rawat inap | rawat jalan | Sompo
RS SIMPANGAN DEPOK,"JL. RAYA BOGOR KM.36, SIDAMUKTI SUKAMAJU, CILODONG",021-8741549 / 8747620,DEPOK | rawat inap | rawat jalan | Sompo
RS HERMINA DEPOK,"JL. RAYA SILIWANGI NO.50, PANCORAN MAS",021-77202525,DEPOK | rawat inap | rawat jalan | Sompo
RS TUGU IBU,"JL. RAYA BOGOR, KM.29, CIMANGGIS - DEPOK","021-8710870/021-8718634/33|021-
8718634/33",DEPOK | rawat inap | rawat jalan | Sompo
RS SENTRA MEDIKA DEPOK,"JL. RAYA BOGOR KM.33 CISALAK
- DEPOK",021-8743790,DEPOK | rawat inap | rawat jalan | Sompo
RS PURI CINERE,"JL. MARIBAYA BLOK F2, NO.10, PURI CINERE",021-7545488,DEPOK | rawat inap | rawat jalan | Sompo
RSIA TUMBUH KEMBANG,"JL. RAYA BOGOR, KM.31, NO.23, CIMANGGIS","021-8701873-74 / 021-8712300|021-
8712300",DEPOK | rawat inap | rawat jalan | Sompo
RB & KLINIK PRIMA HUSADA CINERE,JL. CINERE RAYA BLOK F1 NO.1 CINERE,021-7546263 / 7540062 / 7547382,DEPOK | rawat jalan | Sompo
KLINIK ABADI JAYA,JL.  KEADILAN NO.4 BLOK.II DEPOK TIMUR,"021-7702413/14 021-7702414|021-
7702414",DEPOK | rawat jalan | Sompo
RS BUNDA MARGONDA,JL. MARGONDA RAYA NO.28 PONDOK CINA,"021-78890551 / 29416060 /
085718023221|",DEPOK | rawat inap | rawat jalan | Sompo
RS MEILIA,JL. ALTERNATIF CIBUBUR KM.1 CIMANGGIS,021-844 4444|,DEPOK | rawat inap | rawat jalan | Sompo
"RS JANTUNG
DIAGRAM (SILOAM HOSPITALS GROUP)",JL. CINERE RAYA NO.19 PURI CINERE,021-50900100 / 50900111|,DEPOK | rawat inap | rawat jalan | Sompo
RS GRHA PERMATA IBU,JL. KH. M. USMAN NO.168 KUKUSAN BEJI,021-7778899-|,DEPOK | rawat inap | rawat jalan | Sompo
RS HASANAH GRAHA AFIAH,JL.  RADEN SALEH NO.42 DEPOK,021-77826267 / 77826276,DEPOK | rawat inap | rawat jalan | Sompo
RB & KLINIK EL RAPHA,JL.  RAYA BOGOR KM 30 CIMANGGIS - DEPOK,021-8715082/87720327,DEPOK | rawat jalan | Sompo
RB & KLINIK CITAMA CIPAYUNG,JL.  RAYA CIPAYUNG NO.27 PANCORAN MAS DEPOK,021-87989203/5-021-87982268,DEPOK | rawat jalan | Sompo
RS MITRA KELUARGA DEPOK,"JL. MARGONDA RAYA, PANCORAN MAS",021-77210700,DEPOK | rawat inap | rawat jalan | Sompo
RSIA ASYIFA DEPOK,"JL. CINERE DEPOK NO 9 RANGKAPAN JAYA BARU, PANCORAN MAS",021-77883905/77885454,DEPOK | rawat inap | rawat jalan | Sompo
KJP MEDICAL CENTER,"JL. KEJAYAAN BLOK IX NO 4 SUKMAJAYA, DEPOK TIMUR","021-7703925, 7714605",DEPOK | rawat jalan | Sompo
"KLINIK PRATAMA RAWAT JALAN
DEPOK",JL. RAYA KARTINI NO.17 RT.02/RW.09 PANCORAN MAS,021-77219925,DEPOK | rawat jalan | Sompo
"KLINIK UTAMA
RAWAT INAP NAURA MEDIKA",JL.  KEMAKMURAN RAYA NO 37 DEPOK II,021-77827515,DEPOK | rawat jalan | Sompo
APOTEK KF 0143,"JL. MARGONDA RAYA NO. 154A, KEMIRI MUKA, BEJI, DEPOK",021-7522997/085722484398,DEPOK | rawat jalan | Sompo
APOTEK FARMARIN V DEPOK,"JALAN MARGONDA RAYA NO. 23B RT.001 RW.011  KELURAHAN
DEPOK, KECAMATAN PANCORAN MAS, DEPOK",021-7757117,DEPOK | rawat jalan | Sompo
KLINIK CITRA INSANI,JL.  RAYA PENGASINAN NO. 5 SAWANGAN DEPOK,0251-8604733/8611507,DEPOK | rawat jalan | Sompo
KLINIK UTAMA TUGU SAWANGAN,JL. RAYA MUCHTAR NO. 20 RT.002/007 SAWANGAN,0251-8613433/021-29420173,DEPOK | rawat jalan | Sompo
APOTEK KF 0352 MARGONDA,"JL. MARGONDA RAYA NO. 326, KEMIRI MUKA, BEJI, DEPOK",021-78884611/085100722952,DEPOK | rawat jalan | Sompo
APOTEK KF 0202,"JL. KEJAYAAN RAYA BLOK IX NO. 2 RT 005/ RW 011, ABADIJAYA, SUKMAJAYA",0217704044/082261110507,DEPOK | rawat jalan | Sompo
RS PERMATA DEPOK,JL.  RAYA MUCHTAR NO. 22 SAWANGAN DEPOK,021-29669000,DEPOK | rawat inap | rawat jalan | Sompo
RS CITRA MEDIKA DEPOK,"JL. RAYA KALI MULYA NO.68 KOTA KEMBANG, CILODONG",021-29671000/5000/7000,DEPOK | rawat inap | rawat jalan | Sompo
KLINIK PRODIA DEPOK,"JL. MARGONDA RAYA NO.283A-B RT.001/RW.012 KEMIRI MUKA, BEJI","021-7751178, 7751826",DEPOK | rawat jalan | Sompo
KLINIK PERTAMINA IHC CINERE,JL.  CINERE RAYA NO.11B,021-7535022,DEPOK | rawat jalan | Sompo
KLINIK PERTAMINA IHC DEPOK,"JL. MARGONDA RAYA NO.518 PONDOK CINA, BEJI",021-27802840,DEPOK | rawat jalan | Sompo
KLINIK PRODIA CIBUBUR,JL. ALTERNATIF CIBUBUR CILEUNGSI  NO.8 C-D,"021-84598650, 84590656",DEPOK | rawat jalan | Sompo
APOTEK KF55 CINERE,"PLN P3B JB KRUKUT-LIMO,
CINERE 16514, KOTAK POS 159 CINERE JAKARTA SELATAN",021-7220292,DEPOK | rawat jalan | Sompo
KLINIK KARTIKA TIMUR,JL.  KEADILAN BLOK 11 NO. 8 DEPOK TIMUR,021-7702625,DEPOK | rawat jalan | Sompo
DOKTER ANGGI DENTAL CLINIC - DEPOK,"JL. KOMJEN POL.M JASIN NO.59 KELAPA DUA, CIMANGGIS",021-22867343,DEPOK | rawat jalan | Sompo
KLINIK AL-ZAMZAM,"JL.  ABDUL GANI NO. 53, CILODONG, DEPOK",021-77841431; 87904855,DEPOK | rawat jalan | Sompo
"KLINIK
HEMODIALISIS MITRA DENAM",JL. RAYA DUTA - PELNI NO.14 CIMANGGIS,021-8725982 / 0811903290,DEPOK | rawat jalan | Sompo
OPTIK SEIS MAL CINERE,"LANTAI I NO. 12 JL.  RAYA CINERE NO. 1, SAWANGAN",021-7545164,DEPOK | rawat jalan | Sompo
OPTIK SEIS CINERE BELLEVUE,"JL.  TELAGA WARNA, CINERE, DEPOK",021-29403885,DEPOK | rawat jalan | Sompo
"OPTIK
INTERNASIONAL DEPOK 1",ITC DEPOK JL. MARGONDA RAYA NO.55-56 LT.GROUND BLOK B,0217755717,DEPOK | rawat jalan | Sompo
"OPTIK
INTERNASIONAL DEPOK 3","DEPOK TOWN SQUARE (DETOS) LT.GROUND B2 JL. RAYA
MUCHTAR NO. SAWANGAN",021-77887699,DEPOK | rawat jalan | Sompo
"OPTIK
INTERNASIONAL CINERE",RUKO PASAR SEGAR CINERE BLOK RA NO.07 JL. CINERE RAYA DEPOK,0217530955,DEPOK | rawat jalan | Sompo
"KLINIK UTAMA
RAWAT INAP LIMO MEDICARE","JL.  MERUYUNG RAYA NO. 70, PANCORAN MAS, DEPOK",021-77888674; 77888675,DEPOK | rawat jalan | Sompo
KLINIK SATELIT BIMC DEPOK,"JL. ARIF RAHMAN HAKIM SIMPANG TIGA MARGONDA NO.7 DEPOK, PANCORAN MAS",021-7757117,DEPOK | rawat jalan | Sompo
CAYA LAB KLINIK,"JL. HM. YUSUF RAYA NO. 15-16 RT. 02/22 KEL. MEKARJAYA, KEC. SUKAMAJAYA, DEPOK",021-77829192,DEPOK | rawat jalan | Sompo
OPTIK MELAWAI PARK SAWANGAN DEPOK,"THE PARK SAWANGAN, JL. RAYA PARUNG - CIPUTAT NO.1 SERUA, BOJONGSARI","0217-438600, 0815-1062-3840",DEPOK | rawat jalan | Sompo
KLINIK PERMATA HATI,"RUKO PERMATA DEPOK BLOK A,5-6 SEKTOR MUTIARA KEL. PONDOK JAYA, CIPAYUNG,
DEPOK",021-77200935,DEPOK | rawat jalan | Sompo
APOTEK KF 0456 CINERE,"JL. LIMO RAYA NO.101 A-B, LIMO, KEC. LIMO, KOTA DEPOK, JAWA BARAT","021-
21275155/7548816/081384567558",DEPOK | rawat jalan | Sompo
APOTEK KF 0391 DEPOK,JL. RAYA KEMAKMURAN DEPOK,021-77833558,DEPOK | rawat jalan | Sompo
OPTIK TUNGGAL CIMANGGIS SQUARE (CSQ),"JL.RAYA BOGOR KM.29 KEL.MEKARSARI, KEC.CIMANGGIS DEPOK",021-2938 4587,DEPOK | rawat jalan | Sompo
"OPTIK TUNGGAL
CINERE BELLEVUE MALL","JL. CINERE RAYA KEL.
PANGKALAN JATI, KEC.CINERE DEPOK.16513",021-29403 886,DEPOK | rawat jalan | Sompo
APOTEK KF 0366 MAHARAJA,"JL. RAYA SAWANGAN, RUKO MAHARAJA BLOK A1/3, MAMPANG, PANCORAN MAS","021-77214567 / 021-77887855 /
081211229526",DEPOK | rawat jalan | Sompo
APOTEK KF 0382 K2,"JL. AKSES UI NO. 45C DEPOK, TUGU, CIMANGGIS, DEPOK",021-87704448,DEPOK | rawat jalan | Sompo
APOTEK KF 0491 SAWANGAN,"JL. MUCHTAR RAYA NO.76E, PASIR PUTIH, SAWANGAN",0251-8615556,DEPOK | rawat jalan | Sompo
APOTEK KF 0389,"JL. NUSANTARA RAYA NO.33, PANCORAN MAS, DEPOK","021-77211438 / 77802101 /
081387031039",DEPOK | rawat jalan | Sompo
APOTEK KF SENTOSA,"JL. SENTOSA RAYA NO.11
MEKARJAYA, SUKMAJAYA, DEPOK",021-7700677 / 0852-1000-3094,DEPOK | rawat jalan | Sompo
APOTEK KF YUSUF DEPOK,"JL. HM YUSUF, RUKO PESONA KAYANGAN BLOK B NO.6, MEKARJAYA, SUKMAJAYA",021-77822980 / 081286050206,DEPOK | rawat jalan | Sompo
LABKLINIK GUNUNG SAHARI DEPOK,JL. TOLE ISKANDARNO. 9 A RT. 006/001 KEL. MEKARJAYA KEC. SUKMAJAYA,021-7715164,DEPOK | rawat jalan | Sompo
APOTEK KF CIBUBUR TRANSYOGI,"JL. TRANSYOGI NO 98,
HARJAMUKTI, CIMANGGIS, DEPOK, JAWA BARAT",021-84306298,DEPOK | rawat jalan | Sompo
RSIA CITRA ARAFIQ,"JL. PERINDUSTRIAN RT/RW:006/025, KEL.BAKTIJAYA, KEC.SUKMAJAYA",021-22821911/87708400,DEPOK | rawat inap | rawat jalan | Sompo
LABKLIN KF DEPOK,"JL. SENTOSA RAYA NO.11,  DEPOK",021-7704092,DEPOK | rawat jalan | Sompo
KLINIK ISMAIL MEDIKA,"JL. CARINGIN KP.KEKUPU RT 01 RW 05 RANGKAPAN JAYA, PANCORAN MAS- DEPOK",021-77889269,DEPOK | rawat jalan | Sompo
ALIA HOSPITAL DEPOK,JL. KARTINI NO.2 PANCORAN MAS,021-77803600,DEPOK | rawat inap | rawat jalan | Sompo
"KLINIK JAKARTA EYE CENTER (JEC)
CINERE",JL. CINERE RAYA NO. 19 RT.04 / RW.08 CINERE,021-7532373 / 29221000,DEPOK | rawat jalan | Sompo
KLINIK KASIH BUNDA DEPOK,JL. PEKAPURAN KAMPUNG BABAKAN NO.17 RT.02/RW.04 SUKATANI TAPOS,021-8741527,DEPOK | rawat jalan | Sompo
KLINIK AMANAH,"JL. RAYA KP.SAWAH RT.01/RW.02 JATIMULYA, CILODONG",021-8753018/ 8753017,DEPOK | rawat jalan | Sompo
OPTIK MELAWAI DEPOK MALL,LT. DASAR G 12 A,"021-77202966, 0855-1837-383",DEPOK | rawat jalan | Sompo
OPTIK MELAWAI CINERE MALL,LT. DASAR NO 36,021-7545045,DEPOK | rawat jalan | Sompo
OPTIK MELAWAI MARGONDA DEPOK,JL. MARGONDA RAYA NO.192,"021-77212136, 0855-1837-382",DEPOK | rawat jalan | Sompo
"OPTIK MELAWAI
CINERE RAYA NO.20",JL. CINERE RAYA NO.20,"021-7533615, 0855-1837-479",DEPOK | rawat jalan | Sompo
KLINIK TRIHATI PLUS SENTOSA DEPOK,"JL. SENTOSA RAYA NO.288D RT.01/RW.011 MEKARJAYA, SUKMAJAYA",021-77834041,DEPOK | rawat jalan | Sompo
OPTIK MELAWAI PESONA SQUARE,PESONA SQUARE UG - 9,"021-77817230, 0815-1927-3320",DEPOK | rawat jalan | Sompo
KLINIK NATURA HEALTH CENTER,JL. MARGONDA RAYA NO. 535A DEPOK - JAWA BARAT,021-7270642,DEPOK | rawat jalan | Sompo
RS UNIVERSITAS INDONESIA,"JL. PROFESOR DR. BAHDER DJOHAN, KAMPUS UI DEPOK",021-50829292,DEPOK | rawat inap | rawat jalan | Sompo
KLINIK ESA PEMUDA,JL. PEMUDA NO.6 PANCORAN,021-77809756,DEPOK | rawat jalan | Sompo
OPTIK MIKEDA CINERE,JL. CINERE RAYA BLOK A NO.15,0817-1717-7938,DEPOK | rawat jalan | Sompo
OPTIK MELAWAI TRANS STUDIO CIBUBUR,TRANS STUDIO CIBUBUR (KM) LT.1 NO 55,"021-39705598, 0815-1929-6210",DEPOK | rawat jalan | Sompo
KLINIK PRATAMA RAWAT JALAN VAN MEDIKA,"JL. RAWA UNGU RT.003/RW.009, CIPAYUNG",021-77812330,DEPOK | rawat jalan | Sompo
KLINIK SATELIT UI MAKARA,"JL. PROF. DR. IR. SOEMANTRI BRODJONEGORO UNIVERSITAS INDONESIA, PONDOK CINA,
DEPOK",021-78881017,DEPOK | rawat jalan | Sompo
MEDIKIDS BY MHDC WAKAF DEPOK,"MALL PESONA SQUARE LANTAI 3, L3-1,2,3 JL. IR. JUANDA NO.99, BAKTI JAYA, SUKMAJAYA",021-77817199,DEPOK | rawat jalan | Sompo
OPTIK SEIS PESONA SQUARE DEPOK,"PESONA SQUARE DEPOK UPPER GROUND NO. UG-11, JL. IR.
JUANDA NO. 99",021-77817235,DEPOK | rawat jalan | Sompo
SW DENTAL CLINIC,"JL. KH. M.YUSUF RAYA NO.9, MEKAR JAYA, SUKMA JAYA, KOTA DEPOK",021-77831390 / 085959616100,DEPOK | rawat jalan | Sompo
OPTIK TUNGGAL PESONA SQUARE KHAYANGAN MALL DEPOK,"JL. IR. H. JUANDA NO. 99, BAKTI
JAYA SUKMAJAYA, DEPOK, JABAR",021-7781 7146,DEPOK | rawat jalan | Sompo
KLINIK SPESIALIS MATA SMEC DEPOK,"JL. TOLE ISKANDAR NO.101, RT.001/RW.021",021-27612457,DEPOK | rawat jalan | Sompo
KLINIK KASIH BUNDA MEDIKA,"JL. RAYA LEUWINANGGUNG NO.25, TAPOS",021-22876994,DEPOK | rawat jalan | Sompo
FDC DENTAL CLINIC (DEPOK),"JL. KARTINI, RUKO NO. 1E,
DEPOK, KEC. PANCORAN MAS, KOTA DEPOK",021-77805402,DEPOK | rawat jalan | Sompo
OPTIK SEIS TRANS STUDIO CIBUBUR,"JL. ALTERNATIF CIBUBUR NO.230, HARJAMUKTI, KEC. CIMANGGIS",021-39715667,DEPOK | rawat jalan | Sompo
KLINIK ASA TRI MEDIKA CIBUBUR,"JL. PRINGGONDANI 4 KAV 133 A HARJAMUKTI, CIMANGGIS,
CIBUBUR",021-22812403 / 0878-8383-6823,DEPOK | rawat jalan | Sompo
KLINIK RADITYA MEDICAL CENTER,"JL. MARGONDA RAYA NO.45 RUKO PESONA KHAYANGAN KAV.9 , KEMIRI MUKA, BEJI",021-77201010,DEPOK | rawat inap | rawat jalan | Sompo
KLINIK UTAMA AL- BASYARIAH,"JL. RAYA PASAR REBO NO.23 RT.002/RW.011 BOJONG PONDOK TERONG, CIPAYUNG",021-29334054,DEPOK | rawat jalan | Sompo
KLINIK IRENK MEDICAL CENTER,"JL. BAHAGIA RAYA NO.18, ABADIJAYA, KEC. SUKMAJAYA",021-7715039,DEPOK | rawat jalan | Sompo
KLINIK DAMESSA FAMILY DENTAL CARE,"JL. RAYA LEUWINANGGUNG NO.88, TAPOS",021-83404576,DEPOK | rawat jalan | Sompo
RS BHAYANGKARA BRIMOB,"JLN. KOMJEN POL. M JASIN KELAPA DUA CIMANGGIS DEPOK, JAWA BARAT",021-87704691,DEPOK | rawat inap | rawat jalan | Sompo
KLINIK KF.ADELINA TANAH BARU,JL. RAYA TANAH BARU,021-77218430,DEPOK | rawat jalan | Sompo
KLINIK KF.ADELINA SAWANGAN,JL. RAYA MUHTAR,021-29219940,DEPOK | rawat jalan | Sompo
KLINIK KF.0352 - MARGONDA,"JL. MARGONDA RAYA NO. 326, KEMIRI MUKA, BEJI, DEPOK",021-78884611,DEPOK | rawat jalan | Sompo
KLINIK KF.0143 - MARGONDA II,"JL. MARGONDA RAYA NO. 154A, KEMIRI MUKA, BEJI, DEPOK",021-7522997,DEPOK | rawat jalan | Sompo
KLINIK KF.RATU JAYA,JL. RAYA CITAYAM NO.23,021-78520718,DEPOK | rawat jalan | Sompo
OPTIK TUNGGAL TRANS STUDIO CIBUBUR (TSC),"TRANS STUDIO CIBUBUR LT.1 NO.62 JL. ALTERNATIF CIBUBUR NO.230 HARJAMUKTI,
CIMANGGIS",021-39715540,DEPOK | rawat jalan | Sompo
NIRMALA DENTAL,"JL. MARGONDA RAYA NO.492A PONDOK CINA, BEJI",021-7873877,DEPOK | rawat jalan | Sompo
"KLINIK MATA
CIMANGGIS MEDIKA","JL. RAYA BOGOR KM32 RT.01/RW.06 CURUG, CIMANGGIS",021-80462693,DEPOK | rawat jalan | Sompo
"KLINIK UTAMA
RAWAT INAP BAHAR MEDIKA",JL. DEWI SARTIKA NO.48 RT 03/14 KEL. DEPOK KEC. PANCORAN- MAS KOTA DEPOK,021-77203440,DEPOK | rawat jalan | Sompo
KLINIK SOBAT GIGIH DEPOK,JL. KEMAKMURAN RAYA NO. 25 RT. 003/001 KEL. SUKMAJAYA KEC. MEKAR JAYA,0878-5522-0550,DEPOK | rawat jalan | Sompo
"KLINIK PRATAMA
RAWAT INAP MEGA KARTIKA","JL. PUTRI TUNGGAL NO.60 HARJAMUKTI, CIMANGGIS",021-8732462,DEPOK | rawat jalan | Sompo
KLINIK TUGU SAWANGAN CINANGKA,"JL. ABDUL WAHAB NO. 50 RT. 004 RW. 008 KEL. CINANGKA, KEC. SAWANGAN",021-7449017,DEPOK | rawat jalan | Sompo
OPTIK TUNGGAL THE PARK SAWANGAN,"JL. CINANGKA RAYA LT. GF G- 0430, SERUA, BOJONGSARI",0811-1252-7395,DEPOK | rawat jalan | Sompo
APOTEK KF PEKAPURAN,"PERUMAHAN PERMATA ARCADIA RUKO BLOK R NO. 6, KEL.
SUKATANI, KEC.TAPOS",81384431761,DEPOK | rawat jalan | Sompo
APOTEK KF PUTRI TUNGGAL,JL. PUTRI TUNGGAL NO. 01 RT 007 RW 007,85779492694,DEPOK | rawat jalan | Sompo
APOTEK KF RAYA BOGOR,"JL. RAYA JAKARTA-BOGOR CIMANGGIS CENTER NO.9 KM. 29, MEKARSARI, CIMANGGIS, KOTA DEPOK, JAWA BARAT
16451.",021-22820424/085311975773,DEPOK | rawat jalan | Sompo
APOTEK KF CILODONG,JL. JATIMULYA NO. 1 CILODONG DEPOK,81290897095,DEPOK | rawat jalan | Sompo
APOTEK KF KUKUSAN,JL. KH. M. USMAN NO 59 KUKUSAN BEJI DEPOK,81324352623,DEPOK | rawat jalan | Sompo
APOTEK KF RATU JAYA,JL RATU JAYA RT01/04 CIPAYUNG DEPOK,8119221819,DEPOK | rawat jalan | Sompo
APOTEK KF PONDOK DUTA,"JL. PONDOK DUTA RAYA RT 05
RW 01, TUGU, CIMANGGIS, KOTA DEPOK",81290896654,DEPOK | rawat jalan | Sompo
APOTEK KF RTM TUGU,JL. RTM NO. 13,82213059309,DEPOK | rawat jalan | Sompo
APOTEK KF ADELINA SAWANGAN,"JL. H. SULAIMAN NO. 1-2 RT. 001/016 BEDAHAN, SAWANGAN, DEPOK",81384809204,DEPOK | rawat jalan | Sompo
