nama_rumah_sakit,alamat,telp,text
RS. BUDI MEDIKA,"JL. YOS SUDARSO NO.85, BUMI WARAS",0721-6016888 / 0721-6016999,LAMPUNG | BANDAR LAMPUNG | rawat inap | rawat jalan | aia
RSIA SANTA ANNA LAMPUNG,"JL. SULTAN HASANUDIN NO.27, TELUK BETUNG",0721-482424,LAMPUNG | BANDAR LAMPUNG | rawat inap | rawat jalan | aia
RS. MARDI WALUYO,JL.  JEND SUDIRMAN NO 156 KOTA METRO 34111,0725-42512/44980,LAMPUNG | METRO | rawat inap | rawat jalan | aia
RS. AZIZAH,"JL. HANAFIAH NO.64/75 IMOPURO, METRO PUSA",0725-42512/44980,LAMPUNG | METRO | rawat inap | rawat jalan | aia
RS. SURYA ASIH PRINGSEWU,JL. JEND.AHMAD YANI NO.51,0729 - 21162 / 22036,LAMPUNG | PRINGSEWU | rawat inap | rawat jalan | aia
RS. MUTIARA BUNDA TULANG BAWANG,"JL. LINTAS TIMUR UNIT II NO. 1147, BANJAR AGU",(0726) 750248,LAMPUNG | TULANG BAWANG | rawat inap | rawat jalan | aia
RS. BHAKTI RAHAYU AMBON,"JL.  BATU KERB. AU, BELAKANG RRI",0911-342746,MALUKU | AMBON | rawat inap | rawat jalan | aia
SILOAM HOSPITALS AMBON,"JL. SULTAN HASANUDDIN, HATIVE KECIL, SIRIMA",0911-3811900,MALUKU | AMBON | rawat inap | rawat jalan | aia
RSUP DR.JOHANNES LEIMENA AMBON,"JL. R.SUPRAPTO NO.123 RUMAH TIGA, TELUK AM",0911-3687119|,MALUKU | AMBON | rawat inap | rawat jalan | aia
RS. PERTAMEDIKA UMMI ROSNATI,JL. SEKOLAH MO. 5 GAMPONG ATEUK PAHLAAW,(0651) 35092,NAD | ACEH | rawat inap | rawat jalan | aia
RS HERMINA ACEH,"Jalan Sukarno – Hatta Kec. Ingin Jaya, Kab.Aceh B",(0651) 8072525,NAD | ACEH | rawat inap | rawat jalan | aia
RS PRIMA INTI MEDIKA,"JL. GINGGALANG NO.01 KOMPLEK PERUMAHAN PT. PIM, KRUENG GEUKUEH",,NAD | ACEH UTARA | rawat inap | rawat jalan | aia
RS. CEMPAKA AZ ZAHRA,JL.  POCUT BAREN NO 36-38-40 BANDA ACEH,0651-31066,NAD | BANDA ACEH | rawat inap | rawat jalan | aia
RS. TEUNGKU FAKINAH,JL.  JEND. SUDIRMAN NO.27-29,0651-41454 / 081377028888,NAD | BANDA ACEH | rawat inap | aia
RS. TELAGA BUNDA BIERUN,"JL.  PEUTUA BANTA NO 7, GP BIERUN",0644-324433,NAD | BIREUN | rawat inap | rawat jalan | aia
RS. PERTAMINA LAPANGAN EP RANTAU,JL.  CEPU KOMP. PERTAMINA RANTAU - KUALA SI,0641-350185/ 31165,NAD | KUALA SIMPANG | rawat inap | rawat jalan | aia
RSIA ABBY LHOKSEUMAWE,"JL. TEUNGKU CIK DITIRO NO.28, LANCANG GARA",82361005858,NAD | LHOKSEUMAWE | rawat inap | rawat jalan | aia
RS HARAPAN SEHAT,"Jl. Sisingamangaraja, Gampa, Kec. Johan Pahlawa",85260859947,NAD | MEULABOH | rawat inap | rawat jalan | aia
RS. SWASTA MONTELLA,"JL.  BERINGIN JAYA SAMPING MESJID AGUNG, ME",(0655) 7110645,NTB | MATARAM | rawat inap | rawat jalan | aia
RSI. SITI HAJAR MATARAM,JL. CATUR WARGA NO. 6 MATARAM,0370-623498,NTB | MATARAM | rawat inap | rawat jalan | aia
RS. HARAPAN KELUARGA MATARAM,"JL.  AHMAD YANI NO. 9 SELAGALAS, SANDUBAYA","0370-670000,6177027,6177000",NTB | MATARAM | rawat inap | rawat jalan | aia
RS. BIOMEDIKA,JL.  BUNG KARNO NO 143 MATARAM,0370-645137,NTB | MATARAM | rawat inap | rawat jalan | aia
RS. GRHA ULTIMA MEDIKA,"JL. MAJAPAHIT NO. 10, MATARAM",(0370) 623999; 628111,NTB | MATARAM | rawat inap | rawat jalan | aia
RS PERMATA HATI MATARAM,JL. MAJAPAHIT NO.10 C,0370-631999,NTB | MATARAM | rawat inap | rawat jalan | aia
RSIA. DEDARI,JL. RANTAI DAMAI 69 D TDM OEBUFU KUPANG-N,0380-8553914/826774,NTT | KUPANG | rawat inap | rawat jalan | aia
SILOAM HOSPITALS KUPANG,JL.  RW MONGINSIDI RT. 014 RW. 004 FATUTULI,0380-8530900/8530911,NTT | KUPANG | rawat inap | rawat jalan | aia
SILOAM HOSPITALS LABUAN BAJO,"JL. GABRIEL GAMPUR RT.013. RW.005, DUSUN V,",(0385) 238 1900 EXT. 22001,NTT | LABUAN BAJO | rawat inap | rawat jalan | aia
RS. DIAN HARAPAN,JL.  TARUNA BHAKTI KEL YABANSAI DISTRIK HERA,0967-573479/ 572325; 0852 4400 4655;0813 44,PAPUA | JAYAPURA | rawat inap | rawat jalan | aia
RS. PROVITA,JL. SAM RATULANGI NO.39,0967-5162888,PAPUA | JAYAPURA | rawat inap | rawat jalan | aia
RSUD. MERAUKE,JL. SUKARJO WIRYOPRANOTO,0971-321125,PAPUA | MERAUKE | rawat inap | rawat jalan | aia
RS. BUNDA PENGHARAPAN,JL. KELAPA LIMA ANGKASA NO. 1,0971-325906,PAPUA | MERAUKE | rawat inap | rawat jalan | aia
RS. TJANDRA MEDIKA,"JL. BUDI UTOMO NO.9, KWAMKI, MIMIKA BARU",0901-3260687,PAPUA | MIMIKA | rawat inap | rawat jalan | aia
RS. KASIH HERLINA,JL.  A. YANI NO. 37 TIMIKA PAPUA 99910,(0901) 321433/321443 / 082398124027,PAPUA | TIMIKA | rawat inap | rawat jalan | aia
RS. ANGKATAN LAUT DR AZHAR ZAHIR MANOKWARI,JL. SERMA SUWANDI NO. 1,0986-211758; 0822-38980-504,PAPUA BARAT | MANOKWARI | rawat inap | rawat jalan | aia
RS. PERTAMINA SORONG,JL.  AHMAD YANI NO. 13,"0951-321362, 321581",PAPUA BARAT | SORONG | rawat inap | rawat jalan | aia
RSAL Dr. OETOJO,"Jl. Ahmad Yani, Klademak, Sorong Manoi, KOTA SORONG, PAPUA BARAT",,PAPUA BARAT | SORONG | rawat inap | rawat jalan | aia
RS. MUTIARA SORONG,Jl.  Maleo. No. 2-A. Sorong.,0951-327433/324593/332061,PAPUA BARAT | SORONG | rawat inap | rawat jalan | aia
RS MALEO SORONG,"JL. KESEHATAN NO.37, KAMPUNG BARU",9513122743,PAPUA BARAT | SORONG | rawat inap | rawat jalan | aia
RS PERTAMINA DUMAI,"Jl. Raya Bukit Datuk, Bukit Datuk, Kota Dumai, Ria",(0765) 443601,RIAU | DUMAI | rawat inap | rawat jalan | aia
RSIA. MUTIA SARI,"JL.  BATHIN BETUAH, NO.1-A, SIMPANG PADANG",0765-93635/92080,RIAU | DURI | rawat inap | rawat jalan | aia
RS. PERMATA HATI DURI,JL.  JEND SUDIRMAN NO.37 SIMPANG PADANG,"0765-94902/95799, GIGI913670765-0765-59689",RIAU | DURI | rawat inap | rawat jalan | aia
RSU. THURSINA,JL. HANGTUAH NO.93,0765-597782 / 595573,RIAU | DURI | rawat inap | rawat jalan | aia
RSIA. ERIA BUNDA,"JL.  KH. AHMAD DAHLAN, NO.163",0761-23100/23600,RIAU | PEKANBARU | rawat inap | rawat jalan | aia
RSIA. ANDINI,"JL. TUANKU TAMBUSAI NO.55, PEKANBARU",(0761) 33612,RIAU | PEKANBARU | rawat inap | rawat jalan | aia
RS. SANTA MARIA PEKANBARU,"JL.  A. YANI, NO.68","0761-28800,20235,20166,22213",RIAU | PEKANBARU | rawat inap | rawat jalan | aia
RS. PEKANBARU MEDICAL CENTER,"JL.  LEMBAGA PEMASYARAKATAN NO.25,GOBAH",0761-848100/859510,RIAU | PEKANBARU | rawat inap | rawat jalan | aia
RS. ISLAM IBNU SINA PEKANBARU,"JL.  MELATI, NO.60",0761-24242/26011,RIAU | PEKANBARU | rawat inap | rawat jalan | aia
RS. LANCANG KUNING,"JL.  RONGGOWARSI. TO UJUNG, NO.5A",0761-859273/859274,RIAU | PEKANBARU | rawat inap | rawat jalan | aia
EKA HOSPITAL PEKANBARU,"JL.  SOEKARNO HATTA, KM.6,5",0761-6989999,RIAU | PEKANBARU | rawat inap | rawat jalan | aia
RS. AWAL BROS PEKANBARU,JL. JEND SUDIRMAN NO.117,0761-47333,RIAU | PEKANBARU | rawat inap | rawat jalan | aia
RS. AWAL BROS PANAM,JL.  HR. SOEBRANTAS RT. 01/RW. 03 NO 88 KEL. T,0761-586 888,RIAU | PEKANBARU | rawat inap | rawat jalan | aia
RS PRIMA PEKAN BARU,JL. BIMA NO.1 NANGKA UJUNG PEKANBARU - RIA,0761-8419007,RIAU | PEKANBARU | rawat inap | rawat jalan | aia
RS. AWAL BROS A. YANI PEKANBARU,JL. JEND. A. YANI NO.73,(0761) 8410179 / 8410466,RIAU | PEKANBARU | rawat inap | rawat jalan | aia
RS HERMINA PEKANBARU,"Jl. Lintas Sumatra, Delima, Kec. Tampan, Kota Pekanbaru, Riau 28292",,RIAU | PEKANBARU | rawat inap | rawat jalan | aia
RS. KHUSUS BEDAH & KEBIDANAN SYAFIRA,JL.  JEND.SUDIRMAN NO.134 PEKANBARU,0761-856517,RIAU | PEKANBARU | rawat inap | rawat jalan | aia
AULIA HOSPITAL PEKANBARU,"JL. HR.SUBRANTAS No. 63, PANAM",0761-6700 000,RIAU | PEKANBARU | rawat inap | rawat jalan | aia
RS Awal Bros Dumai,"Jl. Jend. Sudirman RT. 013, Bintan, Kec. Dumai Ko",081268782910,RIAU | PEKANBARU | rawat inap | rawat jalan | aia
RS HERMINA RUMBAI,Jl. Khayangan No.53 Kel. Limbungan Baru Kec. Ru,081268782910,RIAU | PEKANBARU | rawat inap | rawat jalan | aia
RS. AWAL BROS UJUNG BATU,JL.  JEND. SUDIRMAN NO. 314 UJUNG BATU ROKA,0762-7363329,RIAU | ROKAN HULU | rawat inap | rawat jalan | aia
RS. CAHAYA,JL. LINTAS RIAU UJUNG TANJUNG KAB. ROKAN HI,081-266818300,RIAU | ROKAN HILIR | rawat inap | rawat jalan | aia
RS. AWAL BROS BAGAN BATU,"JL. LINTAS RIAU - SUMATERA UTARA KM.1, DESA/",0765-551515,RIAU | ROKAN HILIR | rawat inap | rawat jalan | aia
RS. GRAHA HERMINE,"KOMP. RUKO ASIH RAYA NO.9-15, BATU AJI","(0778) 363318, 363127",RIAU KEPULAUAN | BATAM | rawat inap | rawat jalan | aia
RS. HARAPAN BUNDA BATAM,JL.  SERAYA NO.1,0778-457333/456444/4588080778 - 458808,RIAU KEPULAUAN | BATAM | rawat inap | rawat jalan | aia
RS. AWAL BROS BATAM,JL. GAJAH MADA KAV.1 BALOI,0778 - 431777,RIAU KEPULAUAN | BATAM | rawat inap | rawat jalan | aia
RS. ST. ELISABETH - BATAM,"JL.  ANGGREK BLOK II, BALOI",0778 - 457357,RIAU KEPULAUAN | BATAM | rawat inap | rawat jalan | aia
RSIA. FRISDHY ANGEL,"JL. RADEN PATAH BLOK B NO. 1-3, LUBUK BAJA, B",0778-424 901/  425134,RIAU KEPULAUAN | BATAM | rawat inap | rawat jalan | aia
RS. ST. ELISABETH BATAM KOTA,"JL. RAJA ALI KELANA, KEL. BELIAN KEC. BATAM KO",(0778) 4803193/4803191 / 08159084236,RIAU KEPULAUAN | BATAM | rawat inap | rawat jalan | aia
RS. BUDI KEMULIAAN BATAM,JL. BUDI KEMULIAAN NO.1,"0778-426865, 454044",RIAU KEPULAUAN | BATAM | rawat inap | rawat jalan | aia
RS SANTA ELISABETH SEI LEKOP,"JL. SEI BINTI KAV.SUNGAI LEKOP RT.001/RW.013,",0778-3800268 / 380332,RIAU KEPULAUAN | BATAM | rawat inap | rawat jalan | aia
RS. SOEDARSONO DARMOSOEWITO,"JL. HANG KESTURI KM.4,5 KABIL, MONGSA",0778-711960,RIAU KEPULAUAN | BATAM | rawat inap | rawat jalan | aia
RS. AWAL BROS BOTANIA BATAM,"JL. RAJA ALI KELANA, KEC. BATAM KOTA, KOTA B",0778-8098888,RIAU KEPULAUAN | BATAM | rawat inap | rawat jalan | aia
RS JASMINE,Komp.Pertokoan Duta Raya No.05-11 Kel.Belian K,0778 4171 682 Ext 201,RIAU KEPULAUAN | BATAM | rawat inap | rawat jalan | aia
RSIA. MUTIARA AINI,JL. BATU AJI II BLOK A NO 1,0778-332002,RIAU KEPULAUAN | BATAM | rawat inap | rawat jalan | aia
RSUD. KARIMUN,"JL. SOEKARNO-HATTA, NO.1, TANJUNG BALAI",(0777) 327 808,RIAU KEPULAUAN | KARIMUN | rawat inap | rawat jalan | aia
RS. BAKTI TIMAH KARIMUN,JL.  CANGGAI PUTRI TELUK UMA KABUPATEN KAR,0777-7367085,RIAU KEPULAUAN | KARIMUN | rawat inap | rawat jalan | aia
RS. GRESTELINA,JL. LETJEN HERTASNING RAYA NO.51,0411-448855/448852,SULAWESI SELATAN | MAKASSAR | rawat inap | rawat jalan | aia
RS. HIKMAH,JL. YOSEF LATUMAHINA NO.1,"0411 - 872284,8714030411-871403",SULAWESI SELATAN | MAKASSAR | rawat inap | rawat jalan | aia
PRIMAYA HOSPITAL MAKASSAR,JL. JEND. URIP SUMOHARJO NO.43 MAKASSAR,0411-454567/452725,SULAWESI SELATAN | MAKASSAR | rawat inap | rawat jalan | aia
RS. STELLA MARIS MAKASSAR,"JL. SOMBA OPU NO.273, PO.BOX 122",0411-871391/873346,SULAWESI SELATAN | MAKASSAR | rawat inap | rawat jalan | aia
SILOAM HOSPITALS MAKASSAR,JL.  METRO TANJUNG BUNGA KAV. 9 PANAMBUN,0411-3662900/8117555/8117430/5290000,SULAWESI SELATAN | MAKASSAR | rawat inap | rawat jalan | aia
RS. HERMINA MAKASSAR,JL. TODDOPULI RAYA TIMYUR LORONG MAKASSA,(0411) 4091817,SULAWESI SELATAN | MAKASSAR | rawat inap | rawat jalan | aia
RS. INCO SOROWAKO,"Jl. Diponegoro, Sorowako, Nuha, Kabupaten Luw",021) 5249100,SULAWESI SELATAN | MAKASSAR | rawat inap | rawat jalan | aia
RS. SANDI KARSA MAKASSAR,"JL. ABDULLAH DAENG SIRUA NO.16A MASALE, PA",0411-446343,SULAWESI SELATAN | MAKASSAR | rawat inap | rawat jalan | aia
RSIA. SENTOSA MAKASSAR,"JL. JEND.SUDIRMAN 52,",0411-3612720,SULAWESI SELATAN | MAKASSAR | rawat inap | rawat jalan | aia
RS. UNIVERSITAS HASANUDDIN,JL.   PERINTIS KEMERDEKAAN KM.11 MAKASSAR,0411 - 591331,SULAWESI SELATAN | MAKASSAR | rawat inap | rawat jalan | aia
RS. IBNU SINA YBW-UMI,"JL.  URIP SUMOHARJO, KM.5, NO.264",0411-452958/5781595/452917,SULAWESI SELATAN | MAKASSAR | rawat inap | rawat jalan | aia
RS BHAYANGKARA MAKASSAR,"Jl. Letnan Jenderal Jl. Andi Mappaodang No.63, J",(0411) 8054330,SULAWESI SELATAN | MAKASSAR | rawat inap | rawat jalan | aia
RSIA. CATHERINE BOOTH,JL. ARIEF RATE NO.15 MANGKURA,0411-873803,SULAWESI SELATAN | MAKASSAR | rawat inap | rawat jalan | aia
RS. PERTAMINA ROYAL BIRINGKANAYA,"JL. PAJJAIANG, SUDIANG RAYA, KEC. BIRINGKANA",081354244290/081219006761,SULAWESI SELATAN | MAKASSAR | rawat inap | rawat jalan | aia
RS Primaya Hertasning,Jl. Aroepala No. 99 Kel. Karunrung Kec. Rappocini,0411 - 3985678,SULAWESI SELATAN | MAKASSAR | rawat inap | rawat jalan | aia
RS. Mata JEC Orbita Makassar,"Jl. Masjid Raya No.75, Timungan Lompoa, Kec. Bo",024-86000800,SULAWESI SELATAN | MAKASSAR | rawat inap | rawat jalan | aia
RS. BINTANG LAUT,JL.  K HM KASYIM NO. 5 PALOPO,0471-21302/21059,SULAWESI SELATAN | PALOPO | rawat inap | rawat jalan | aia
RS MEGA BUANA,JL. ADNI DJEMMA NO.138,0471-22266,SULAWESI SELATAN | PALOPO | rawat inap | rawat jalan | aia
RS. ELIM RANTEPAO,Jl. Ahmad Yani no. 68 Rantepao,"0423 - 21258, 25661",SULAWESI SELATAN | TORAJA UTARA | rawat inap | rawat jalan | aia
RSU. WOODWARD (BALA KESELAMATAN),JL.  LH. WOODWARD NO.1,"0451 - 421769, 423744",SULAWESI TENGAH | PALU | rawat inap | rawat jalan | aia
RS. SAMARITAN PALU,JL. TOWUA NO. 77,0451-4010925 / 085394936390,SULAWESI TENGAH | PALU | rawat inap | rawat jalan | aia
SILOAM HOSPITALS BUTON,"JL. SULTAN HASANUDDIN No. 58, KEL.BATULO, K",0402-2825555,SULAWESI TENGGARA | BAU BAU | rawat inap | rawat jalan | aia
RS. ST. ANNA,"JL.  DR. MOH.HATTA, NO.65A",0401-3123092,SULAWESI TENGGARA | KENDARI | rawat inap | rawat jalan | aia
RS HERMINA KENDARI,JL. D.I PANJAITAN RT.06/RW.03 KEL.WUNDUDOP,0401-31925525,SULAWESI TENGGARA | KENDARI | rawat inap | rawat jalan | aia
SILOAM HOSPITALS MANADO,JL.  SAM RATULANGI NO 22 MANADO,0431-7290900,SULAWESI UTARA | MANADO | rawat inap | rawat jalan | aia
RS. ADVENT MANADO,"JL.  14 FEBRUARI, NO.1, TELING ATAS",0431-847950/858429,SULAWESI UTARA | MANADO | rawat inap | rawat jalan | aia
RS HERMINA MANADO,"JL. RINGROAD 2 LINGKUNGAN I, PANIKI BAWAH,",0431-7242525,SULAWESI UTARA | MANADO | rawat inap | rawat jalan | aia
SILOAM HOSPITAL PAAL DUA MANADO,"PAAL DUA, KOTA MANADO, SULAWESI UTARA",(0431) 7290950,SULAWESI UTARA | MANADO | rawat inap | rawat jalan | aia
RSIA. KIRANA MANADO,JL. JEND.SUDIRMAN NO.78 PINAESAAN KEL.LAW,0431-847973/8,SULAWESI UTARA | MANADO | rawat inap | rawat jalan | aia
RS. SENTRA MEDIKA INTERNASIONAL MINAHASA,"JL. IR.SOEKARNO, DESA MAUMBI, KEC. KALAWAT",[0431] 7291899,SULAWESI UTARA | MINAHASA UTARA | rawat inap | rawat jalan | aia
RS. ISLAM IBNU SINA BUKIT TINGGI,"JL.  BATANG AGAM, BELAKANG BALOK",0752 - 21185,SUMATERA BARAT | BUKIT TINGGI | rawat inap | rawat jalan | aia
SEMEN PADANG HOSPITAL,"JL.  BY PASS KM 7 KEL. PISANG, KEC. PAUH PADA","(0751) 777888, 4782999., 4782997",SUMATERA BARAT | PADANG | rawat inap | rawat jalan | aia
RSI. SITI RAHMAH PADANG,"JL. RAYA BY PASS KM 15 AIE PACAH, PADANG",0751-463059,SUMATERA BARAT | PADANG | rawat inap | rawat jalan | aia
RS. SELAGURI,"JL.  A.YANI, NO.26",0751 -33010/21953,SUMATERA BARAT | PADANG | rawat inap | rawat jalan | aia
RSU. BUNDA MEDICAL CENTER (RSU. C-BMC),JL. PROKLAMASI NO.31-33-37 PADANG,0751-23164/29536/21151/24750,SUMATERA BARAT | PADANG | rawat inap | rawat jalan | aia
RS. YOS SUDARSO,"JL.  SITUJUH, NO.1",0751-33230/33231,SUMATERA BARAT | PADANG | rawat inap | rawat jalan | aia
RS HERMINA PADANG,JL. KHATIB SULAIMAN RT.01/RW.12 GUNUNG PA,(0751) 8972525/8973535,SUMATERA BARAT | PADANG | rawat inap | rawat jalan | aia
RS. NAILI DBS,"JL. RATULANGI NO. 24 RT. 001 RW. 008, KEL. KAM",(0751) 8951900 ; 8951901,SUMATERA BARAT | PADANG | rawat inap | rawat jalan | aia
RSKIA PERMATA HATI PAINAN,"JL. RAWANG NO.71 PAINAN UTARA, KEC. IV JURA",0756-22158/ 0755-70586,SUMATERA BARAT | PESISIR SELATAN | rawat inap | rawat jalan | aia
RS. SANTO ANTONIO,"JL. GARUDA NO.3 KM.3 DESA TANJUNGBARU, BA",0735-320395/322418/324700,SUMATERA SELATAN | BATU RAJA | rawat inap | rawat jalan | aia
RSIA. PRIMA QONITA,"JL. PAHLAWAN KEMARUNG NO.27, BATURAJA LA",0735-325625 / 08112406060,SUMATERA SELATAN | OGAN KOMERING ULU | rawat inap | rawat jalan | aia
RS. AR BUNDA LUBUK LINGGAU,"JL.  GARUDA NO 245 RT 03 KEL. BANDUNG KIRI, K",(0733) 324955/324963,SUMATERA SELATAN | LUBUK LINGGAU | rawat inap | rawat jalan | aia
SILOAM SILAMPARI LUBUK LINGGAU,"Jl. YOS SUDARSO RT.11 TABA JEMEKEH, LUBUK LI",0733-3035900,SUMATERA SELATAN | LUBUK LINGGAU | rawat inap | rawat jalan | aia
RSIA. DWI SARI,"JL. YOS SUDARSO NO.02 RT.03 WATERVANG, LUB",81272068450,SUMATERA SELATAN | LUBUK LINGGAU | rawat inap | rawat jalan | aia
RS. RK. CHARITAS,JL.  JEND. SUDIRMAN NO.1054,0711-350426/3533750711-353374/5,SUMATERA SELATAN | PALEMBANG | rawat inap | rawat jalan | aia
RS. ISLAM SITI KHADIJAH PALEMBANG,"JL.  DEMANG LEBAR DAUN, LORONG  PAKJO",0711-356008,SUMATERA SELATAN | PALEMBANG | rawat inap | rawat jalan | aia
RS. HERMINA PALEMBANG,JL.  BASUKI RAHMAT NO.897 RT.011/003 KEL.20 I,0711-352525,SUMATERA SELATAN | PALEMBANG | rawat inap | rawat jalan | aia
SILOAM SRIWIJAYA PALEMBANG,JL.  POM IX KEL. LOROK PAKJO KEC. ILIR BARAT 1,0711-5229100,SUMATERA SELATAN | PALEMBANG | rawat inap | rawat jalan | aia
RS. HERMINA OPI JAKABARING,"Jl. Gub H.A. Bastari RT 026 Dusun II, Desa Sungai",0711-3031525,SUMATERA SELATAN | PALEMBANG | rawat inap | rawat jalan | aia
RS. PERTAMINA PLAJU PERTAMEDIKA,JL. PENGANTINGAN NO.1 KOMPLEK PERTAMINA,(0711) 597401/597442/597446/597409,SUMATERA SELATAN | PALEMBANG | rawat inap | rawat jalan | aia
RS PELABUHAN PALEMBANG,JL.  MAYOR MEMET SASTRAWIRYA NO 1 BOOM B,"0711-711843,712840,712916,719741",SUMATERA SELATAN | PALEMBANG | rawat inap | rawat jalan | aia
RSIA. AZZAHRA PALEMBANG,JL. BRIGJEN HASAN KASIM NO.1-2 BUKIT SANGKA,0711-822723,SUMATERA SELATAN | PALEMBANG | rawat inap | rawat jalan | aia
RS. PERMATA PALEMBANG,"JL. SOEKARNO HATTA, RT/RW 007/001, KEL. BUKI",0711-822723,SUMATERA SELATAN | PALEMBANG | rawat inap | rawat jalan | aia
RS. PERTAMINA PRABUMULIH,"JL.  KESEHATAN, NO.100, KOMPLEK PERTAMINA",0713- 383333/382749/322069/382742/382731,SUMATERA SELATAN | PRABUMULIH | rawat inap | rawat jalan | aia
RS. AR BUNDA PRABUMULIH,"JL.  ANGKATAN 45, KEL GUNUNG IBUL PRABUMU","0713-322954, 7003330",SUMATERA SELATAN | PRABUMULIH | rawat inap | rawat jalan | aia
RS. SETIO HUSODO,"JL.  S. M. RAJA N0 67 KISARAN, ASAHAN SUMATE",0623-44999,SUMATERA UTARA | ASAHAN | rawat inap | rawat jalan | aia
RSU. ARTHA MEDICA,JL. SAMANHUDI NO. 22 BINJAI,061-8820387/8828167,SUMATERA UTARA | BINJAI | rawat inap | rawat jalan | aia
RS. BIDADARI BINJAI,PERINTIS KEMERDEKAAN NO 174 A KEBUN LADA,061- 8830003,SUMATERA UTARA | BINJAI | rawat inap | rawat jalan | aia
RS. LATERSIA,"JL.  SOEKARNO HATTA, KM.18 NO.451, BINJAI",061-8829588/8829788,SUMATERA UTARA | BINJAI | rawat inap | rawat jalan | aia
RS. OG HOSPITAL,"JL. OLAHRAGA NO.1, TIMBANG LANGKAT, KEC. BI",061-42365911,SUMATERA UTARA | BINJAI | rawat inap | rawat jalan | aia
RS. EFARINA ETAHAM BRASTAGI,"JL. JAMIN GINTING, NO.1, DESA RAYA,",0628-323716/17,SUMATERA UTARA | BRASTAGI | rawat inap | rawat jalan | aia
RS. PATAR ASIH LUBUK PAKAM,JL. BAKARAN BATU DESA TEMPATAN KEC. BERIN,"061-7950449,50",SUMATERA UTARA | DELI SERDANG | rawat inap | rawat jalan | aia
RSU. MITRA MEDIKA - BANDAR KLIPPA,JL. MEDAN-BATANG KUIS DUSUN XI EMPLASMEN,061-73381822,SUMATERA UTARA | DELI SERDANG | rawat inap | rawat jalan | aia
RSIA. MAHARANI,"JL. SULTAN SEDANG NO.90, BUNTU BEDIMBAR, T",061-80042199,SUMATERA UTARA | DELI SERDANG | rawat inap | rawat jalan | aia
RS. PERTAMINA PANGKALAN BRANDAN,"JL. WAHIDIN NO.01 PANGKALAN BRANDAN, LAN","0620-322612,322455",SUMATERA UTARA | LANGKAT | rawat inap | rawat jalan | aia
RS. GRAND MEDISTRA LUBUK PAKAM,JL.  RAYA MEDAN-LUBUK PAKAM KM 25 NO. 66,061-7955114,SUMATERA UTARA | LUBUK PAKAM | rawat inap | rawat jalan | aia
RS. HERNA,"JL.  MAJAPAHIT NO.118A, MEDAN",061 -451 0766,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RSIA. STELLA MARIS MEDAN,JL. SAMANHUDI NO.20 MEDAN,061-4158383,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RSU. PERMATA BUNDA MEDAN,"JL.  SISINGAMANGARAJA, NO.7",061-7362777 / 7360120 / 7367980 EXT. 141,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RS. BUNDA THAMRIN MEDAN,JL.  SEI BATANG HARI NO. 28/30 MEDAN SUNGGA,"061-4553928,88813615,4557318,4557218,4553",SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RS. SILOAM DHIRGA SURYA,"JL.  IMAM BONJOL NO. 6, KEL. PETISAH - MEDAN",(061) 8888 1900 EXT. 22601,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RS. MITRA SEJATI MEDAN,"JL.  AH. NASUTION PANGKALAN MAHSYUR NO.7,",061-7875967/ 7881682,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
MURNI TEGUH MEMORIAL HOSPITAL,JL.  JAWA NO. 2 SIMPANG JL.   VETERAN,061-80501888/777,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RS. MATERNA,JL.  TEUKU UMAR NO.11,061 -4514222,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RS. COLUMBIA ASIA MEDAN (D/H GLENI MEDAN),JL.  LISTRIK 2A MEDAN 20112,061-4566368,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RS. ADVENT MEDAN,"JL.  GATOT SUBROTO, KM. 4",061 - 4524875/4574025,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RSU. SARAH,JL. BAJA RAYA NO. 10 PETISAH,061-4528044,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RS. ESTOMIHI,JL.  SISINGAMANGARAJA NO.235 MEDAN,"061-7861771,7864656061-7864656",SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RS. ISLAM MALAHAYATI,"JL. DIPENOGORO NO.2-4, MEDAN",061 - 4518766,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RSU. HERMINA MEDAN,JL. ASRAMA/AMPERA II SEI SIKAMBING C-II MEDA,(061) 80862525/80867690,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RSIA. SRI RATU,JL.  NIBUNG RAYA NO 204-212 MEDAN,061-4521074,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
RS. ROYAL PRIMA MEDAN,"JL.  AYAHANDA NO. 68 A, MEDAN - SUMATERA U",(061) 8881 3182; 8881 3183,SUMATERA UTARA | MEDAN | rawat inap | rawat jalan | aia
