nama_rumah_sakit,alamat,telp,text
MONALISA MEDICAL CENTRE,JL. MOCH RAMDHAN NO. 32 BANDUNG,022-5211311,JAWA BARAT | BANDUNG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RSIA. LIMIJATI BANDUNG,JL. LL. RE MARTADINATA NO. 39 BANDUNG,022-4207770,JAWA BARAT | BANDUNG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
OPTIK SEIS PARIS VAN JAVA,"GROUND FLOOR UNIT G-B-52 JL. SUKAJADI NO.137-139
BANDUNG",022-82063571,JAWA BARAT | BANDUNG | OPTIC | YES | NO | NO | CORPORATE | MSIG
RS. KHUSUS BEDAH MELINDA 2,JL. DR. CIPTO NO. 1 BANDUNG,022-4233777,JAWA BARAT | BANDUNG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RSIA. GRHA BUNDA,JL. TERUSAN JAKARTA NO. 15-17,"022-
87256789/ext
043",JAWA BARAT | BANDUNG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
APOTEK KIMIA FARMA 320,JL.CINUNUK NO.192,022-7801875,JAWA BARAT | BANDUNG | APOTEK | YES | NO | NO | CORPORATE | MSIG
APOTEK KIMIA FARMA 12,JL. Ir.H. JUANDA NO.1,022-4205421,JAWA BARAT | BANDUNG | APOTEK | YES | NO | NO | CORPORATE | MSIG
APOTEK KIMIA FARMA 43,JL. BUAH BATU,022-7305019,JAWA BARAT | BANDUNG | APOTEK | YES | NO | NO | CORPORATE | MSIG
APOTEK KIMIA FARMA 14,JL. CIHAMPELAS 7,022-4201596,JAWA BARAT | BANDUNG | APOTEK | YES | NO | NO | CORPORATE | MSIG
APOTEK KIMIA FARMA 127,JL. RAYA UJUNG BERUNG NO.40,022-7894190,JAWA BARAT | BANDUNG | APOTEK | YES | NO | NO | CORPORATE | MSIG
"CLINIC BANDUNG EYE CENTER ( PT
NITRA HUSADA )",JL. SUMATRA NO 22 BANDUNG- JAWABARAT 40112,"022-
4214391/309",JAWA BARAT | BANDUNG | CLINIC | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
SANTOSA HOSPITAL BANDUNG KOPO,JL. KH WAHID HASYIM (KOPO) NO. 461-463 BANDUNG 40227,"022-
5428033/424833
3",JAWA BARAT | BANDUNG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK MIRACLE ASIA AFRIKA,"GD. BCA ASIA AFRIKA, JL. ASIA AFRIKA NO. 122-124 BANDUNG","022-
4200706/423630
3",JAWA BARAT | BANDUNG | CLINIC | YES | NO | NO | CORPORATE | MSIG
OPTIK SEIS CIHAMPELAS WALK,GROUND FLOOR NO. G-21 & SG- JL. CIHAMPELAS NO. 160,022-2061026,JAWA BARAT | BANDUNG | OPTIC | YES | NO | NO | CORPORATE | MSIG
OPTIK SEIS ISTANA PLAZA,"GROUND FLOOR NO C2 JL. PASIR KALIKI NO. 121-123
BANDUNG",022-6006621,JAWA BARAT | BANDUNG | OPTIC | YES | NO | NO | CORPORATE | MSIG
"OPTIK SEIS BANDUNG INDAH
PLAZA",LANTAI GF# 22-23 JL. MERDEKA NO.56 BANDUNG,022-4203035,JAWA BARAT | BANDUNG | OPTIC | YES | NO | NO | CORPORATE | MSIG
"OPTIK SEIS TRANS STUDIO MALL
BANDUNG","GROUND FLOOR NO. A009 & B009 JL. GATOT SUBROTO 289,
BANDUNG",022-91091047,JAWA BARAT | BANDUNG | OPTIC | YES | NO | NO | CORPORATE | MSIG
KLINIK JAYA ABADI,JL. BUAH BATU NO. 245 BANDUNG 40264,022-7311012,JAWA BARAT | BANDUNG | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK JAYA SENTOSA,JL. SUNDA NO 75 BANDUNG 40113,022-4264255,JAWA BARAT | BANDUNG | CLINIC | YES | NO | NO | CORPORATE | MSIG
MELINDA HOSPITAL,"JL. PADJAJARAN NO. 46 PASIRKALIKI, CICENDO",022-4222788,JAWA BARAT | BANDUNG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. KB HALMAHERA SIAGA,JL. L.L.RE MARTADINATA NO.28 BANDUNG,022-4206061,JAWA BARAT | BANDUNG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"OPTIK INTERNASIONAL BANDUNG
LENGKONG",JALAN LENGKONG BESAR NO. 5 BANDUNG,022-4235846,JAWA BARAT | BANDUNG | OPTIC | YES | NO | NO | CORPORATE | MSIG
"OPTIK INTERNASIONAL BANDUNG
CIHAMPELAS","CIHAMPELAS WALK GROUND FLOOR NO. G-37 JL.
CIHAMPELAS NO. 160 BANDUNG",022 - 2061106,JAWA BARAT | BANDUNG | OPTIC | YES | NO | NO | CORPORATE | MSIG
RS. MATA BANDUNG EYE CENTER,"Jl. Buah batu No. 147 Bandung Turangga, Lengkong, Kota
Bandung","+628221453191
9",JAWA BARAT | BANDUNG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
OPTIK SEIS FESTIVAL CITYLINK,"GROUND FLOOR NO GF-17, Jl. Peta No.241, Suka Asih,
Bojongloa Kaler, Kota Bandung, Jawa Barat 40232",022-60521115,JAWA BARAT | BANDUNG | OPTIC | YES | NO | NO | CORPORATE | MSIG
"LABORATORIUM KLINIK PRODIA
BANDUNG - MTC",METRO INDAH MALL BLOK B-5 JL. SOEKARNO HATTA NO. 590,022-7536256,"JAWA BARAT | BANDUNG | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
"LABORATORIUM KLINIK PRAMITA
CIMAHI",JL AMIR MAHMUD NO 460 CIMAHI,022-87800636,"JAWA BARAT | BANDUNG | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
"TELEMEDIKA HEALTH CENTER
BUAH BATU",JL. TERUSAN BUAH BATU NO. 33 BANDUNG,022 7506339,JAWA BARAT | BANDUNG | CLINIC | YES | NO | NO | CORPORATE | MSIG
"TELEMEDIKA HEALTH CENTER
TELKOM UNIVERSITY (IHC)","JL. TELEKOMUNIKASI NO. 1, TERUSAN BUAH BATU,
KAWASAN TELKOM UNIVERSITY BANDUNG",022-287310575,JAWA BARAT | BANDUNG | CLINIC | YES | NO | NO | CORPORATE | MSIG
OPTIK MELAWAI DAGO,"JL. JUANDA 7 & 9, DAGO",022-4222892,JAWA BARAT | BANDUNG | OPTIC | YES | NO | NO | CORPORATE | MSIG
AUDY DENTAL BANDUNG,JL. JEND.GATOT SUBROTO NO.47A,(022) 87327952,JAWA BARAT | BANDUNG | DENTAL | YES | NO | NO | CORPORATE | MSIG
RS. EDELWEISS,"Jl. Soekarno Hatta No.550, Sekejati, Kec. Buahbatu",022-86023000,JAWA BARAT | BANDUNG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"HAPPY DENTAL CLINIC TRANS
STUDIO MALL BANDUNG","Trans Studio Mall Bandung Lat.3 A12 Jl.Gatot Soebroto
No.289 Cibangkong Batununggal Bandung",0811-2071707,JAWA BARAT | BANDUNG | DENTAL | YES | NO | NO | CORPORATE | MSIG
"RS. JANTUNG DAN PEMBULUH
DARAH PARAMARTA","Jl. Soekarno Hatta No. 581, Binong, Kec. Batununggal, Kota
Bandung",022 - 7337239,JAWA BARAT | BANDUNG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"LABORATORIUM MEDIS KIMIA
FARMA DIPONEGORO",JL.DIPONEGORO NO.40,8164587797,"JAWA BARAT | BANDUNG | LABORATORIU
M | YES | NO | NO | CORPORATE | MSIG"
"AUDY DENTAL BANDUNG
SETRASARI","Ruko Setrasari Plaza, Jl. Surya Sumantri No.A-8, Sukagalih,
Kec. Sukajadi, Kota Bandung",022-20280439,JAWA BARAT | BANDUNG | DENTAL | YES | NO | NO | CORPORATE | MSIG
KLINIK UTAMA INTIBIOS BANDUNG,"JL MERDEKA BABAKAN CIAMIS KEC SUMUR BANDUNG KOTA
BANDUNG JAWA BARAT 40111",85221412317,"JAWA BARAT | BANDUNG | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
"RS MURNI TEGUH NARIPAN
BANDUNG","Jl. Naripan No. 89, Kelurahan Kb, Pisang, Kecamatan Sumur
Bandung, Kota Bandung 40112",022-86032789,JAWA BARAT | BANDUNG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS UNGGUL KARSA MEDIKA,"Jalan TamaN Kopo Indah III Blok H-1 Bandung Jawa Barat
40218",022-86011220,JAWA BARAT | BANDUNG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS OETOMO HOSPITAL,Jl Raya Bojongsoang No 156 RT 003 RW 002 Desa/Kelurahan Lengkong Kec Bojongsoang Kab Bandung 40287,022-87538888,JAWA BARAT | BANDUNG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
HAPPY DENTAL CLINIC CABANG SU,"Lt 1 Unit 1F - 812 Jl. Boulevard Barat Cisaranten Kidul
Gedebage Kota Bandung Provinsi Jawa Barat 40294",8112282998,JAWA BARAT | BANDUNG | DENTAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. BHAKTI HUSADA,JL. RE MARTADINATA - CIKARANG,021-8900531,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. KARYA MEDIKA I CIKARANG BARAT,JL. RAYA IMAM BONJOL NO. 9B CIKARANG BARAT,"021-
8900190/890019
1",JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"RS. MITRA KELUARGA BEKASI
BARAT",JL. JEND. A. YANI BEKASI,021-8853333,JAWA BARAT | BEKASI | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. MEKAR SARI,JL MEKAR SARI NO. 1,021-8813787,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. HERMINA BEKASI,JL. KEMAKMURAN NO 39 MARGAJAYA,"021-8842121/
(175)",JAWA BARAT | BEKASI | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. HOSANA MEDICA LIPPO CIKARANG,"THAMRIN SQUARE C3 LIPPO CIKARANG, CIBATU, CIKARANG SELATAN","021-
8972472/899084
37",JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. ANNISA,"JL. CIKARANG BARU NO. 31, LEMAH ABANG, SIMPANGAN, KEC. CIKARANG UTARA","021-
8904165/890450
3",JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. KARYA MEDIKA II TAMBUN,JL SULTAN HASANUDIN NO. 63 TAMBUN,021-88324366,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK KARYA MEDIKA I,JL IR JUANDA 38 C,021-8801293,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS. SENTRA MEDIKA CIKARANG,"JL. RAYA INDUSTRI PASIRGOMBONG, JABABEKA, CIKARANG","021-
8904160/890075
1",JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. HERMINA GALAXY,JL. GARDENIA RAYA BLK. BA 1 NO. 11 GRAND GALAXY CITY,021-8222525,JAWA BARAT | BEKASI | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. BHAKTI KARTINI,JL. RA KARTINI NO. 11,"021-
8801954/883489
82",JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"RS. KARYA MEDIKA BANTAR
GEBANG",JL. RAYA NAROGONG KM. 11 PANGKALAN I.A,021-8254629,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK MULYA MEDIKA,"Jl Raya Jatimulya No 1 RT 005 RW 006 Kel Jatimulya Kec
Tambun Selatan Kab Bekasi",021-8203272,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK RB MEKAR MULIA CIKARANG,Jl. Kasuari IV - Sektor Mekar Alam - Perumahan Cikarang Baru - Pasimal - Cikarang Baru,"021-
8936940/893696
6",JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK PONDOK GEDE AGUNG,Jl. Raya Hankam No. 58 D Pondok Gede,021-8464030,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK MH. THAMRIN UPK BEKASI,JL. H.M JOYO MARTONO No. 38 BULAK KAPAL,021-8814262,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK FAJAR MEDIKA,RUKO MALL BEKASI FAJAR BLOK D-5 MM2100 CIBITUNG,021-8981162,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
SILOAM HOSPITALS LIPPO CIKARANG,JL. MH. THAMRIN KAV. 105 LIPPO CIKARANG BEKASI 17530,"021-
29636900/22122",JAWA BARAT | BEKASI | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. GRAHA JUANDA,JL. Ir. H. JUANDA NO.326,"021-
8811832/882100
4",JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. ANANDA - BEKASI,Jl. Sultan Agung No. 173 Kec. Medan Satria,"021-
8854338/888555
25",JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK MELVIANA,PERUMNAS III JL. SAPARUA RAYA NO. 239-240,"021-
88354744/88076
10",JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
YAYASAN KLINIK KARYA MEDIKA III,JL. PERJUANGAN NO. 30,"021-
8851152/889487
4",JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
RSU. BELLA,Jl. Ir. H. Juanda No. 141,"021-8801775
/8801778",JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK SEHAT SEJAHTERA I,JL. RAYA NUSANTARA NO. 2 (PERUMNAS 3) BEKASI TIMUR,021-88349427,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
"OPTIK SEIS SUMMARECON MAL
BEKASI","GROUND FLOOR NO. 122 JL. BULEVAR AHMAD YANI BLOK M,
BEKASI",021-29572599,JAWA BARAT | BEKASI | OPTIC | YES | NO | NO | CORPORATE | MSIG
RS. MITRA KELUARGA BEKASI TIMUR,"JL. PENGASINAN RAWA SEMUT, MARGAHAYU","021-
8817777/883570
45",JAWA BARAT | BEKASI | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
KLINIK MULYA MEDIKA II,"PERUMAHAN GRAMAPURI TAMANSARI BLOK D1 no. 5 -
CIBITUNG",021-88362481,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK DAN RB DIPONEGORO,JL. DIPONEGORO NO. 26 JATIMULYA-TAMBUN,021-8817062,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
SILOAM HOSPITALS SENTOSA BEKASI,JL. PAHLAWAN NO 60 - DUREN JAYA BEKASI TIMUR,"021-
8806140/881496
8",JAWA BARAT | BEKASI | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. ANNA,JL. PEKAYON RAYA NO. 36,"021-
82432211/EX508",JAWA BARAT | BEKASI | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. RAWA LUMBU,JL. DASADARMA KAV 20-23 RAWA LUMBU,"021-
82422512/11",JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. KARTIKA HUSADA TAMBUN,JL. RAYA MANGUNJAYA KP RUKEM - TAMBUN,"021-
88327281/91727
36",JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK HARAPAN SEHAT,"JL. TEUKU UMAR No. 33 CIBITUNG (RUKO DEPAN PASAR
INDUK CIBITUNG)",021-88336674,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
RSIA. AMANDA ( II ),JL. RAYA INDUSTRI NO. 36 - CIKARANG UTARA,021-8900277,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RSU. PERMATA BUNDA BEKASI,GRAMAPURI TAMANSARI ESTATE BLOK CI/8-10 CIBITUNG,021-88328001,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. MEDIROSSA,JL. TEGALGEDE CIKARANG SELATAN,"021-
8937867/898332
16",JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. HARAPAN KELUARGA JABABEKA,"JL. KASUARI RAYA KAV 1A-1B CIKARANG BARU KOTA
JABABEKA",021-89840745,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"KLINIK KASIH ANUGERAH SERANG
BARU","Jl. RAYA SERANG CIBARUSAH Kp. BUMI SARI RT.07/04 DS.
SUKARAGAM KEC SERANG BARU",021-89952612,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
"LABORATORIUM KLINIK PRODIA
BEKASI",JL. KYAI HAJI NOER ALIE NO.90 KAYURINGIN BEKASI,"021-8840480/
8844911","JAWA BARAT | BEKASI | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
KLINIK YAKESTI BEKASI,JL. RAYA NAROGONG KM. 9 NO. 45 BOJONG MENTENG,021-8253516,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
RSIA. TAMAN HARAPAN BARU,JL. TAMAN HARAPAN BARU RAYA BLOK RI NO. 20 PEJUANG,021-88871202,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"KLINIK HOSANA MEDICA MANGUN
JAYA",JL. MANGUN JAYA INDAH II BLOK G10 NO 3 TAMBUN,021-88320349,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS. PERMATA CIBUBUR,JL. RAYA ALTERNATIF CIBUBUR CILEUNGSI NO. 6A,021-8458806,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. ST. ELISABETH BEKASI,"JL. RAYA NAROGONG NO. 202 KEMANG PRATAMA, BOJONG
RAWALUMBU",021-82430101,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK HARAPAN SEHAT 2 CH,"RUKO TELAGA HARAPAN BLOK F No. 16 DS. TELAGA MURNI -
CIKARANG BARAT",021-8904519,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
RSU. CITRA HARAPAN,"KAWASAN SENTRA NIAGA No. 3-5 JL. RAYA HARAPAN INDAH
MEDAN SATRIA",021-88870606,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RSIA. JATI SAMPURNA,JL. STUDIO ANTV JATI SAMPURNA,021-8451457,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | NO | CORPORATE | MSIG
KLINIK PRATAMA GUCI MEDIKA,JL. PRAMUKA No. 79 RAWALUMBU,021-82433158,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
RSIA. JUWITA,JL. M. HASIBUAN No. 78,"021-
8829590/882959
1",JAWA BARAT | BEKASI | HOSPITAL | YES | NO | NO | CORPORATE | MSIG
RS. ISLAM DR SUBKI ABDULKADIR,JL. R. A KARTINI no 66. BEKASI,"021-
8803386/880052
2",JAWA BARAT | BEKASI | HOSPITAL | NO | NO | YES | INDIVIDU | MSIG
KLINIK WIJAYA KESUMA,JL. NAROGONG SAKTI RAYA BLOK A 20 No. 1,021-8210779,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK LEGENDA SEHAT,JL. ZAMRUD UTARA RAYA BLOK U 16 no. 100 CIMUNING,021-82600148,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK SAPTA MITRA CIKARANG,Jl. Raya Cikarang - Cibarusah no. 39 A Sukaresmi,021-8975369,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
"SILOAM HOSPITALS BEKASI
SEPANJANG JAYA","Jl. Pramuka no. 12 Kel. Sepanjang Jaya Rawa Lumbu Bekasi
17114",021-8221570/73,JAWA BARAT | BEKASI | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. HERMINA GRAND WISATA,JL FESTIVAL BOULEVARD BLOK J AI NO. 1 LAMBANG SARI TAMBUN,"021-
82651212/525",JAWA BARAT | BEKASI | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
PRIMAYA HOSPITAL BEKASI BARAT,"JL. KH. NOER ALIE KAV. 17-18 KALIMALANG - KAYURINGIN
JAYA",021-8868888,JAWA BARAT | BEKASI | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
KLINIK SUMBER WARAS,"JL.RAYA CIBARUSAH KP.CIJAMBE RT 04/02 CIKARANG
SELATAN",021-8970524,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
RSIA. NURUL ANNISA,"JL.CIKARANG CIBARUSAH DESA SUKARESMI KEC
CIKARANGA SELATAN",021-8974854/55,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. MASMITRA,JL.KELURAHAN JATIMAKMUR NO.40 PONDOK GEDE,021-84971766,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. PERMATA BEKASI,JL. LEGENDA RAYA NO.9 MUSTIKA JAYA,021-8254748,JAWA BARAT | BEKASI | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
KLINIK & RB. PUTRA MEDIKA,"JL. PERUM VILLA MUTIARA CIKARANG NO. 115 RT. 012/06
DESA CIANTAR CIKARANG",021-89677215,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS. KARTIKA HUSADA JATIASIH,JL. SWANTANTRA NO. 72 JATIASIH BEKASI,021-82495585,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RSIA. ANNA MEDIKA,"Jl. Raya Perjuangan No. 45, Harapan Baru, Bekasi Utara",021-88882211,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. MITRA KELUARGA CIKARANG,JL. INDUSTRI RAYA LEMAH ABANG CIKARANG,"89840500 /
89840900",JAWA BARAT | BEKASI | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. ASRI MEDIKA,JL. CITANDUY RAYA BLOK L II / I CIKARANG UTARA BEKASI,"021-
89142968/ext
102",JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. TAMAN HARAPAN BARU,"JL. KALIABANG TENGAH NO. 2 RT.04/RW.23 KEL PEJUANG
KEC MEDAN SATRIA",021-88981055,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. TIARA BEKASI,JL. RAYA BABELAN NO. 63 KEBALEN BABELAN BEKASI,021-89131111,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | NO | CORPORATE | MSIG
"PRAKTEK DOKTER BERSAMA
KHANZA MEDIKA","PERUM KOTA SERANG BARU BLOK B 72 NO. 25-26 - SERANG
BARU - CIKARANG SELATAN",021-89953361,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS. MITRA KELUARGA CIBUBUR,JL. ALTERNATIF TRANSYOGI CIBUBUR,021-84311771,JAWA BARAT | BEKASI | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
KLINIK BATARA SATU MEDIKA,"JL. K.H. NOER ALI NO. 10 RT/RW 03/04 KP. IRIAN, TELUK
PUCUNG","89133229/82589
090",JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS MITRA PLUMBON CIBITUNG,Jl. Raya H. Bosih No. 117 Cibitung Bekasi Jawa Barat 17520,2188323444,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"KLINIK 24 JAM & RB PERMATA
BUNDA FUDHOLI","JL.KH.Fudholi No.11 Karang Asih, Cikarang Utara",021-89106080,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
"KLINIK & APOTEK MITRASANA MEGA
REGENCY 2","Perum Mega Regency Blok D3 No. 5 Sukaragam Serang -
Bekasi",021-36487758,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK & RB PERMATA BUNDA SETU,"Perum Graha Mustika Media A2/15 Ds.Lubang Buaya, Setu",021-82611729,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
"KLINIK & RB PERMATA BUNDA
GRAMAPURI PERSADA","Jl.Ruko Gramaniaga Blok H1 No.15/15a,Perum Gramapuri
Persada, Karang Asih",021-29282166,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
"KLINIK & RB PERMATA BUNDA
WANAJAYA","JL.Raya Wanajaya, Cibitung Bekasi",021-88322064,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS. BUDI ASIH SERANG (BEKASI ),"Jl. Raya Serang-Cibarusah RT001 RW01 Ds.Serang
Kec.Cikarang Selatan",021-89677795,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"KLINIK & APOTEK MITRASANA KALI
ABANG","Ruko Fitra Jaya, Jl.Kaliabang RT01 RW06 No.7 Kel.Perwira
Kec.Bekasi Utara",021-88974206,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
"KLINIK MITRASANA MUCHTAR
TABRANI BEKASI","JL.KH. Muchtar Tabrani RT003 RW03 Kel.Perwira Kec.Bekasi
Utara",021-36822504,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
"KLINIK & APOTEK MITRASANA
TAMAN ASTER CIKARANG","Ruko Taman Aster Kav. A.3 No.41 Telaga Asih, Cikarang Barat",021-88333364,JAWA BARAT | BEKASI | CLINIC | YES | NO | NO | CORPORATE | MSIG
RSIA. GIZAR,"Jl. Villa Mutiara CIkarang 1,Ruko Pasadena Blok Ra No.3,5,6,
Ciantra,Cikarang Selatan",021-89677240,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. CIKARANG MEDIKA,JL. KH. FUDHOLI NO.78 CIKARANG BEKASI,021-8902210,JAWA BARAT | BEKASI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
