nama_rumah_sakit,alamat,telp,text
RS TK. IV 05.07.02 KEDIRI,"JL. MAYJEN SUNGKONO NO. 44, KOTA KEDIRI",0354-687801,JAWA TIMUR | KOTA KEDIRI | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH KOTA MADIUN,JL. CAMPURSARI NO.12B MADIUN,0351-481314,JAWA TIMUR | KOTA MADIUN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. SOEDONO MADIUN,"JL. DR. SOETOMO 59, MADIUN",0351-454657,JAWA TIMUR | KOTA MADIUN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. SAIFUL ANWAR,JL. JAKSA AGUNG SUPRAPTO NO. 2 MALANG,0341-362101,JAWA TIMUR | KOTA MALANG | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH KOTA MALANG,JL. RAJASA NO. 27 MALANG,0341-754338,JAWA TIMUR | KOTA MALANG | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS TK. II DR. SOEPRAOEN,JL. SOEDANCO SUPRIYADI NO. 22 KOTA MALANG,0341-325111,JAWA TIMUR | KOTA MALANG | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RSUD DR. WAHIDIN SUDIRO HUSODO KOTA MOJOKERTO,"JL. RAYA SURODINAWAN 170 KEL. SURODINAWAN, KEC. PRAJURIT KULON, KOTA MOJOKERTO",0321-322194,JAWA TIMUR | KOTA MOJOKERTO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. MOHAMAD SALEH KOTA PROBOLINGGO,JL. MAYJEND PANJAITAN NO.65 KOTA PROBOLINGGO,0335-433119,JAWA TIMUR | KOTA PROBOLINGGO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH HUSADA PRIMA,JL. KARANG TEMBOK NO. 39 SURABAYA,(031) 3713836,JAWA TIMUR | KOTA SURABAYA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. SOETOMO,"JL. MAYJEND. PROF. DR. MOESTOPO NO. 6 - 8 SURABAYA, JAWA TIMUR",031-5501001,JAWA TIMUR | KOTA SURABAYA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH BHAKTI DHARMA HUSADA,"JL. RAYA KENDUNG NO.115-117, SURABAYA",031-7409135,JAWA TIMUR | KOTA SURABAYA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. MOHAMAD SOEWANDHIE,JL. TAMBAKREJO NO. 45-47 SURABAYA,(031) 3717141,JAWA TIMUR | KOTA SURABAYA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM PUSAT SURABAYA,"JL. INDRAPURA NO.17, KREMBANGAN SEL., KEC. KREMBANGAN, SURABAYA, JAWA TIMUR 60164",1500056,JAWA TIMUR | KOTA SURABAYA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH NGIMBANG,JL. RAYA BABAT-JOMBANG NO.227 SENDANGREJO KEC. NGIMBANG KAB. LAMONGAN,(0322)454056,JAWA TIMUR | LAMONGAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. SOEGIRI LAMONGAN,JL. KUSUMA BANGSA NO. 7 LAMONGAN,0322-321718,JAWA TIMUR | LAMONGAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH PASIRIAN KABUPATEN LUMAJANG,"JL. RAYA PASIRIAN NO.225A, KEBONAN, PASIRIAN, KEC. PASIRIAN KABUPATEN LUMAJANG JAWA TIMUR",0334) 5761044,JAWA TIMUR | LUMAJANG | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS DAERAH DR. HARYOTO KABUPATEN LUMAJANG,JL. BASUKI RAHMAT NO. 5,0334-881666,JAWA TIMUR | LUMAJANG | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DOLOPO,"JL. RAYA DOLOPO NO. 117, DOLOPO, MADIUN. MADIUN, JAWA TIMUR, INDONESIA 63174",(0351) 365200,JAWA TIMUR | MADIUN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DUNGUS,JL. RAYA DUNGUS - WUNGU MADIUN,351456735,JAWA TIMUR | MADIUN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH CARUBAN,JL. A. YANI KM 2 CARUBAN MADIUN,0351-383956,JAWA TIMUR | MADIUN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. SAYIDIMAN MAGETAN,JL. PAHLAWAN NO.2 63318 MAGETAN JAWA,(0351) 895023,JAWA TIMUR | MAGETAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH LAWANG,JL. KARTINI NO.5 65211 LAWANG JAWA,(0341) 426072,JAWA TIMUR | MALANG | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH KANJURUHAN KEPANJEN KAB. MALANG,"JL. PANJI NO. 100 KEPANJEN, KAB. MALANG",0341-395041,JAWA TIMUR | MALANG | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH PROF. DR. SOEKANDAR,"JL. HAYAM WURUK NO.25, RW. II, WONOKUSUMO, KEC. MOJOSARI, KABUPATEN MOJOKERTO, JAWA TIMUR 61382",(0321) 591591,JAWA TIMUR | MOJOKERTO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH SUMBERGLAGAH,DSN. SUMBERGLAGAH DS. TANJUNGKENONGO KEC. PACET MOJOKERTO,321690441,JAWA TIMUR | MOJOKERTO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH RADEN ACHMAD BASOENI,"JL. RAYA GEDEG NO.17, KEC. GEDEG, KAB.MOJOKERTO",(0321) 364752,JAWA TIMUR | MOJOKERTO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS DAERAH KERTOSONO,"JL. PANGLIMA SUDIRMAN NO.16, AREA PERSAWAHAN, KEPUH, KEC. KERTOSONO, KABUPATEN NGANJUK, JAWA TIMUR 64314",(0358) 5501482,JAWA TIMUR | NGANJUK | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH NGANJUK,"JL. DR. SUTOMO 62, NGANJUK",0358-321818,JAWA TIMUR | NGANJUK | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS DAERAH KERTOSONO,JL. PANGLIMA SUDIRMAN NO.16 KERTOSONO.,0358-5501604,JAWA TIMUR | NGANJUK | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH MANTINGAN,"JL. RAYA NGAWI - SOLO NO.550, BLANDONGAN, JATIMULYO, KEC. MANTINGAN, KABUPATEN NGAWI, JAWA TIMUR 63261",0856-0885-5890,JAWA TIMUR | NGAWI | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. SOEROTO NGAWI,JL. DR. WAHIDIN NO. 27,0351-749023,JAWA TIMUR | NGAWI | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH GENENG,"JL. RAYA NGAWI-MADIUN KM 09 KELURAHAN TAMBAKROMO, KEC. GENENG, KAB. NGAWI",81221223600,JAWA TIMUR | NGAWI | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. DARSONO,"JL. JEND. A. YANI NO.51, KRAJAN, PACITAN, KEC. PACITAN, KABUPATEN PACITAN, JAWA TIMUR 63511",(0357) 881410,JAWA TIMUR | PACITAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. H. SLAMET MARTODIRDJO PAMEKASAN,"JL. RAYA PANGLEGUR NO.4, PAMEKASAN",8113404400,JAWA TIMUR | PAMEKASAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH MOHAMMAD NOER PAMEKASAN,JL. BONOROGO 17 PAMEKASAN MADURA,0324-323085,JAWA TIMUR | PAMEKASAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. R. SOEDARSONO KOTA PASURUAN,"JL. DOKTER WAHIDIN SUDIRO HUSODO NO.1-4, PURUTREJO, KEC. PURWOREJO, KOTA PASURUAN, JAWA TIMUR 67117",0821-3400-7800,JAWA TIMUR | PASURUAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH GRATI,JL. RAYA GRATI NO. 199 RANU KLINDUNGAN GRATI PASURUAN,3434508999,JAWA TIMUR | PASURUAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH BANGIL,JL. RAYA RACI - BANGIL KAB. PASURUAN,0343-744900,JAWA TIMUR | PASURUAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH BANTARANGIN,JL. DIPONEGORO NO. 4 DESA SUMOROTO KEC. KAUMAN KAB. PONOROGO,0352-6603000,JAWA TIMUR | PONOROGO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. HARJONO S. KABUPATEN PONOROGO,JL. RAYA PONOROGO-PACITAN KEL. PAKUNDEN KAB. PONOROGO,0352-489262,JAWA TIMUR | PONOROGO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH AR ROZY,"JL. PROF. DR. HAMKA NO.KM 3 5, RW.5, KARENG LOR, KEC. KEDOPOK, KOTA PROBOLINGGO, JAWA TIMUR 67228",(0335) 4490009,JAWA TIMUR | PROBOLINGGO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH WALUYO JATI KRAKSAAN,JL. DR. SOETOMO NO. 1 KEC. KRAKSAAN KAB. PROBOLINGGO,(0335) 841481,JAWA TIMUR | PROBOLINGGO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH TONGAS,JL. RAYA TONGAS NO. 229 KEC. TONGAS KAB. PROBOLINGGO,335511837,JAWA TIMUR | PROBOLINGGO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH KETAPANG,"JALAN RAYA KETAPANG - SAMPANG NO.7, KETAPANG, MANDIREJO, KETAPANG BAR., SAMPANG, KABUPATEN SAMPANG, JAWA TIMUR 69261",(0534) 3037239,JAWA TIMUR | SAMPANG | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. MOHAMMAD ZYN KAB. SAMPANG,"JL. RAJAWALI NO. 10, SAMPANG",0323-323956,JAWA TIMUR | SAMPANG | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH R. T. NOTOPURO SIDOARJO,"JL. MOJOPAHIT NO. 667 KELURAHAN CELEP, KECAMATAN SIDOARJO, KABUPATEN SIDOARJO, JAWA TIMUR 61215",031-8961649,JAWA TIMUR | SIDOARJO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH BESUKI KABUPATEN SITUBONDO,"JL. OLAHRAGA NO.55, BESUKI, KEC. BESUKI, KABUPATEN SITUBONDO, JAWA TIMUR 68356",(0338) 891118,JAWA TIMUR | SITUBONDO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH ASEMBAGUS KABUPATEN SITUBONDO,JL.RAYA ASEMBAGUS NO. 207 RT 002 RW 008 DUSUN WRINGIN DESA WRINGINANOM KECAMATAN ASEMBAGUS KABUPATEN SITUBONDO 68373,338451044,JAWA TIMUR | SITUBONDO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. ABDOER RAHEM SITUBONDO,"JL. ANGGREK NO. 68, KELURAHAN. PATOKAN KECAMATAN. SITUBONDO, KABUPATEN. SITUBONDO JAWA TIMUR",0338-671028,JAWA TIMUR | SITUBONDO | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. H. MOH. ANWAR,"JL. DR. CIPTO NO.42, GUDANG, KOLOR, KEC. KOTA SUMENEP, KABUPATEN SUMENEP, JAWA TIMUR 69417",0853-3610-2800,JAWA TIMUR | SUMENEP | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. SOEDOMO TRENGGALEK,"JL. DR. SUTOMO NO.2, CENGKONG, TAMANAN, KEC. TRENGGALEK, KABUPATEN TRENGGALEK, JAWA TIMUR 66311",(0355) 793110,JAWA TIMUR | TRENGGALEK | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH PANGGUL,JL. RAYA PANGGUL NO. 21 DESA WONOCOYO KEC. PANGGUL KAB. TRENGGALEK,82142219224,JAWA TIMUR | TRENGGALEK | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. R. KOESMA TUBAN,JL. DR. WAHIDIN SUDIRO HUSODO NO. 800,0356-321010,JAWA TIMUR | TUBAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH R. ALI MANSHUR,JL. RAYA TIMUR NO. 131 JATIROGO TUBAN,(0356) 551064,JAWA TIMUR | TUBAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. ISKAK,JL. DR. WAHIDIN SUDIRO HUSODO TULUNGAGUNG,0355-322609,JAWA TIMUR | TULUNGAGUNG | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
"RS UMUM DAERAH DRS. JACOBUS LUNA, M.SI KABUPATEN BENGKAYANG","SEBALO, KEC. BENGKAYANG, KABUPATEN BENGKAYANG, KALIMANTAN BARAT 79211",0851-4148-9626,KALIMANTAN BARAT | BENGKAYANG | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. ACHMAD DIPONEGORO PUTUSSIBAU,"JL. KOM YOS SUDARSO, PUTUSSIBAU KOTA, KEC. PUTUSSIBAU UTARA, KABUPATEN KAPUAS HULU, KALIMANTAN BARAT 78753",(0567) 22855,KALIMANTAN BARAT | KAPUAS HULU | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH SEMITAU,JL. SUHAID SEMITAU,--,KALIMANTAN BARAT | KAPUAS HULU | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH BADAU,"JL. LINTAS BADAU NA.KANTUK DUSUN PERUMBANG DESA KEKURAK, KEC. BADAU",82352666891,KALIMANTAN BARAT | KAPUAS HULU | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH SULTAN MUHAMMAD JAMALUDIN I,"HARAPAN MULIA, KEC. SUKADANA, KABUPATEN KAYONG UTARA, KALIMANTAN BARAT 78852",(+62) 5343031475,KALIMANTAN BARAT | KAYONG UTARA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. AGOESDJAM KETAPANG,"JL. DI PANJAITAN NO.51, SAMPIT, KEC. DELTA PAWAN, KABUPATEN KETAPANG, KALIMANTAN BARAT 78811",(0534) 3037239,KALIMANTAN BARAT | KETAPANG | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH PONTIANAK UTARA,"JL. KHATULISTIWA NO. 151, KELURAHAN SIANTAN HILIR, KECAMATAN PONTIANAK UTARA",81352228192,KALIMANTAN BARAT | KOTA PONTIANAK | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH SULTAN SYARIF MOHAMMAD ALKADRIE,JL. KOMODOR YOS SUDARSO PONTIANAK,0561-6783449,KALIMANTAN BARAT | KOTA PONTIANAK | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. SOEDARSO PONTIANAK,"JL. DR. SOEDARSO NO.1, KEL.BANGKA BELITUNG KEC. PONTIANAK TENGGARA, KOTA PONTIANAK, KALIMANTAN BARAT",0561-737701,KALIMANTAN BARAT | KOTA PONTIANAK | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. ABDUL AZIZ SINGKAWANG,"JL. DR SOETOMO NO. 28, SINGKAWANG",0562-631798,KALIMANTAN BARAT | KOTA SINGKAWANG | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS TK. IV 12.07.01 SINGKAWANG,"JL. PERWIRA NO. H15 KEL. SEKIP LAMA, KEC. SINGKAWANG TENGAH, KOTA SINGKAWANG",0562-631427,KALIMANTAN BARAT | KOTA SINGKAWANG | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH KABUPATEN KUBU RAYA,JL. JENDERAL SUDIRMAN KEC. RASAU JAYA KUBU RAYA 78381,0813-5121-4776,KALIMANTAN BARAT | KUBU RAYA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH TUAN BESAR SYARIF IDRUS,JL. JENDERAL SUDIRMAN KEC. RASAU JAYA KUBU RAYA 78381,(0561)7264012,KALIMANTAN BARAT | KUBU RAYA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS TK. II KARTIKA HUSADA KES.DAM XII TANJUNGPURA,JL. ADI SUCIPTO KM 6.5 SEI RAYA KUBU RAYA,0561 - 721391,KALIMANTAN BARAT | KUBU RAYA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH KABUPATEN LANDAK,"JL. RAYA NGABANG SANGGAU NO.109 KECAMATAN NGABANG, KABUPATEN LANDAK, TEBEDAK, LANDAK, KALIMANTAN BARAT",(0563) 2022846,KALIMANTAN BARAT | LANDAK | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH BELIMBING,"JL. PMKS PT SDK 1, DESA BATU BUIL KECAMATAN BELIMBING",81521561174,KALIMANTAN BARAT | MELAWI | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH KABUPATEN MELAWI,JL. KELAKIK KM. 4 NANGA PINOH KABUPATEN MELAWI,0568-2020123,KALIMANTAN BARAT | MELAWI | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. RUBINI MEMPAWAH,"JL. RADEN KUSNO NO.01, KEL.TERUSAN, KEC. MEMPAWAH HILIR, KAB. MEMPAWAH, KALIMANTAN BARAT 78912",(0561) 691026,KALIMANTAN BARAT | MEMPAWAH | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH PEMANGKAT,"JL. A. K. KASIM NO.20, PEMANGKAT KOTA, KEC. PEMANGKAT, KABUPATEN SAMBAS, KALIMANTAN BARAT 79453",0823-3338-9001,KALIMANTAN BARAT | SAMBAS | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH TELUK KERAMAT,DUSUN TAMBANGAN RT. 001 RW. 002 DESA PURINGAN KECAMATAN TELUK KERAMAT KABUPATEN SAMBAS KALIMANTAN BARAT,81345114411,KALIMANTAN BARAT | SAMBAS | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH SAMBAS,JL. PENDIDIKAN NO 300 KECAMATAN SAMBAS KABUPATEN SAMBAS PROPINSI KALIMANTAN BARAT,0562-391020,KALIMANTAN BARAT | SAMBAS | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH TEMENGGUNG GERGAJI,JL. LINTAS SEKAYAM DESA KENAMAN KECAMATAN SEKAYAM KABUPATEN SANGGAU.,564202205,KALIMANTAN BARAT | SANGGAU | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS PRATAMA TAMONGOKNG NAGA LANTAI,"BATU PAHAT, NANGA MAHAP, SEKADAU REGENCY, WEST KALIMANTAN",-,KALIMANTAN BARAT | SEKADAU | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH ADE MUHAMMAD DJOEN SINTANG,"JL. Y.C. OEVANG OERAY, NO. 1 DESA SUNGAI ANA, KEC. SINTANG, KAB. SINTANG KEC. SINTANG",(0565) 2027158,KALIMANTAN BARAT | SINTANG | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS TK. IV 12.07.02 SINTANG,JL. MT HARYONO KM.3 RT 16 RW 5 KELURAHAN KAPUAS KANAN HULU KEC. SINTANG KAB. SINTANG,0565-21307,KALIMANTAN BARAT | SINTANG | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DATU KANDANG HAJI,"JL. GN. PANDAU, PARINGIN KOTA, KEC. PARINGIN, KABUPATEN BALANGAN, KALIMANTAN SELATAN 71616",(0562)2094040/20940 39,KALIMANTAN SELATAN | BALANGAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH RATU ZALECHA,"JL. MENTERI EMPAT, CINDAI ALUS, KEC. MARTAPURA, KABUPATEN BANJAR, KALIMANTAN SELATAN 70714",(0511) 4789455,KALIMANTAN SELATAN | BANJAR | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH H. ABDUL AZIZ MARABAHAN,"ULU BENTENG, KEC. MARABAHAN, KABUPATEN BARITO KUALA, KALIMANTAN SELATAN 70513",(0511) 4799118,KALIMANTAN SELATAN | BARITO KUALA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DAHA SEJAHTERA,"JL PIHANIN RAYA, DESA PIHANIN KECAMATAN DAHA SELATAN KABUPATEN HULU SUNGAI SELATAN",811514307,KALIMANTAN SELATAN | HULU SUNGAI SELATAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH BRIGJED H. HASAN BASRY KANDANGAN,"JALAN JENDERAL SUDIRMAN NO.26A RT.01 RK.I HAMALAU, SUNGAI RAYA, KAB. HULU SUNGAI SELATAN",21653,KALIMANTAN SELATAN | HULU SUNGAI SELATAN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH H DAMANHURI BARABAI,"JL. MURAKATA NO.4, BARABAI BAR., KEC. BARABAI, KABUPATEN HULU SUNGAI TENGAH, KALIMANTAN SELATAN 71314",0811-5008-080,KALIMANTAN SELATAN | HULU SUNGAI TENGAH | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH PAMBALAH BATUNG,"JL. JENDERAL BASUKI RAHMAT NO.1, ANTASARI, AMUNTAI TENGAH, MURUNG SARI, KEC. AMUNTAI TENGAH, KABUPATEN HULU SUNGAI UTARA, KALIMANTAN SELATAN 71414",(0527) 61041,KALIMANTAN SELATAN | HULU SUNGAI UTARA | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS TK. IV GUNTUNG PAYUNG,"JL. A. YANI, KM 31 GUNTUNG MANGGIS, KEC. LANDASAN ULIN, KOTA BANJAR BARU, KALIMANTAN SELATAN 70721",85246263489,KALIMANTAN SELATAN | KOTA BANJAR BARU | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH SULTAN SURIANSYAH BANJARMASIN,"JL. RANTAUAN DARAT RT. 04 RW. 01 KEL. KELAYAN SELATAN, KEC. BANJARMASIN SELATAN",5116782000,KALIMANTAN SELATAN | KOTA BANJARMASIN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. H. MOCH. ANSARI SALEH,"JL BRIGJEND H. HASAN BASRY NO.1, BANJARMASIN",0511-6710000,KALIMANTAN SELATAN | KOTA BANJARMASIN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH ULIN BANJARMASIN,"JL. JEN A YANI NO.43, BANJARMASIN KALIMANTAN SELATAN",0511-3257463,KALIMANTAN SELATAN | KOTA BANJARMASIN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS TK. III DR. R. SOEHARSONO,JL. MAYJEN SOETOYO S NO. 408 BANJARMASIN,5114368422,KALIMANTAN SELATAN | KOTA BANJARMASIN | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH SENGAYAM,"JL. JENDERAL SUDIRMAN KM. 425 SENGAYAM, PAMUKAN BARAT, KOTABARU KALIMANTAN SELATAN 72184",0822-3088-5391,KALIMANTAN SELATAN | KOTABARU | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH H. BADARUDDIN KASIM,JL. TANJUNG BARU DESA MABURAI KECAMATAN MURUNG PUDAK KABUPATEN TABALONG KODE POS 71571 KALIMANTAN SELATAN,81350207005,KALIMANTAN SELATAN | TABALONG | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH DR. H. ANDI ABDURRAHMAN NOOR,"JL. HM. AMIN KM.10 RT.03, SEPUNGGUR, KECAMATAN KUSAN HILIR, TANAH BUMBU, KALIMANTAN SELATAN",0822-1374-8989,KALIMANTAN SELATAN | TANAH BUMBU | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
RS UMUM DAERAH H. BOEJASIN PELAIHARI,"JL. HADJI BOEJASIN NO.68 KAB. TANAH LAUT, TANAH LAUT, KALIMANTAN SELATAN",(0512) 21082,KALIMANTAN SELATAN | TANAH LAUT | TIDAK DIKENAKAN COPAYMENT | REIMBURSEMENT ONLY | Manulife
